年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2021,2,泉中央,広瀬通,51500,23903,2377,2183,,,,,,234,,21292,,27597,22175,103,2231,,1981,1107,
2021,2,泉中央,仙台,130073,64349,10162,9468,,,,,,780,,53400,7,65724,46303,1732,11052,1,3623,3013,
2021,2,泉中央,五橋,14156,6125,895,852,,,,,,116,,5112,2,8031,4833,106,2554,,397,141,
2021,2,泉中央,愛宕橋,3457,1423,243,228,,,,,,38,,1142,,2034,981,21,798,,148,86,
2021,2,泉中央,河原町,4870,1868,201,173,,,,,,45,,1622,,3002,2199,,496,,185,122,
2021,2,泉中央,長町一丁目,3746,1665,129,111,,,,,,58,,1478,,2081,1427,,402,,177,75,
2021,2,泉中央,長町,10873,4172,526,471,,,,,,224,,3421,1,6701,4268,72,1335,,465,561,
2021,2,泉中央,長町南,8611,3450,465,409,,,,,,219,,2765,1,5161,3502,,823,,470,366,
2021,2,泉中央,富沢,5648,2006,232,214,,,,,,112,,1662,,3642,2502,13,783,8,145,191,
2021,2,泉中央,八木山動物公園,1822,845,81,66,,,,,,53,,711,,977,442,5,370,,120,40,
2021,2,泉中央,青葉山,1913,624,47,47,,,,,,21,,556,,1289,555,16,681,,27,10,
2021,2,泉中央,川内,863,543,40,38,,,,,,22,,481,,320,159,,138,,17,6,
2021,2,泉中央,国際センター,2682,621,47,44,,,,,,17,,557,,2061,65,182,1793,,11,10,
2021,2,泉中央,大町西公園,1063,486,40,33,,,,,,15,,431,,577,454,,41,,58,24,
2021,2,泉中央,青葉通一番町,1875,785,92,87,,,,,,36,,657,,1090,739,1,70,,191,89,
2021,2,泉中央,宮城野通,1802,698,36,34,,,,,,17,,645,,1104,882,,51,,64,107,
2021,2,泉中央,連坊,3430,711,63,57,,,,,,22,,626,,2719,632,162,1835,,43,47,
2021,2,泉中央,薬師堂,4036,1280,133,124,,,,,,26,,1121,,2756,1021,86,1468,,59,122,
2021,2,泉中央,卸町,2632,1068,105,103,,,,,,45,,918,,1564,1099,,292,1,64,108,
2021,2,泉中央,六丁の目,2077,700,70,60,,,,,,27,,603,,1377,820,,470,,27,60,
2021,2,泉中央,荒井,1440,543,60,47,,,,,,36,,447,,897,620,,173,,43,61,
2021,2,八乙女,泉中央,17595,9094,1245,1117,,,,,,141,,7707,1,8501,4203,104,914,,1930,1350,
2021,2,八乙女,黒松,1981,878,142,130,,,,,,28,,708,,1103,431,5,184,1,303,179,
2021,2,八乙女,旭ヶ丘,2643,1299,190,158,,,,,,9,,1100,,1344,561,,188,,365,230,
2021,2,八乙女,台原,2723,1390,158,148,,,,,,12,,1220,,1333,508,2,352,,214,257,
2021,2,八乙女,北仙台,5813,2524,323,311,,,,,,24,,2177,,3289,2035,124,662,,223,245,
2021,2,八乙女,北四番丁,12019,6098,448,437,,,,,,38,,5612,,5921,4805,2,449,2,365,298,
2021,2,八乙女,勾当台公園,20306,8072,775,720,,,,,,108,,7189,,12234,10718,7,280,1,1005,223,
2021,2,八乙女,広瀬通,17463,7943,700,664,,,,,,106,,7137,,9520,8094,11,564,,553,298,
2021,2,八乙女,仙台,40447,18540,2884,2729,,,,,,297,,15358,1,21907,16388,363,3279,,1198,679,
2021,2,八乙女,五橋,4867,1810,222,215,,,,,,33,,1555,,3057,2354,,519,,117,67,
2021,2,八乙女,愛宕橋,813,409,81,79,,,,,,7,,321,,404,250,,111,,27,16,
2021,2,八乙女,河原町,1273,418,55,46,,,,,,6,,357,,855,598,,184,,58,15,
2021,2,八乙女,長町一丁目,905,365,35,27,,,,,,28,,302,,540,370,,104,,35,31,
2021,2,八乙女,長町,3753,1235,161,137,,,,,,57,,1017,,2518,1664,41,503,,139,171,
2021,2,八乙女,長町南,2813,979,126,106,,,,,,82,,771,,1834,1281,4,295,1,109,144,
2021,2,八乙女,富沢,1835,587,64,62,,,,,,45,,478,,1248,936,,259,,29,24,
2021,2,八乙女,八木山動物公園,661,302,47,45,,,,,,36,,219,,359,119,1,197,,38,4,
2021,2,八乙女,青葉山,639,201,7,7,,,,,,7,,187,,438,231,,179,,3,25,
2021,2,八乙女,川内,275,142,10,10,,,,,,2,,130,,133,84,,23,,9,17,
2021,2,八乙女,国際センター,441,136,4,4,,,,,,17,,115,,305,13,,283,,9,,
2021,2,八乙女,大町西公園,425,159,36,36,,,,,,5,,118,,266,232,,7,,23,4,
2021,2,八乙女,青葉通一番町,830,388,32,29,,,,,,10,,346,,442,298,16,8,,104,16,
2021,2,八乙女,宮城野通,711,339,5,5,,,,,,5,,329,,372,337,,20,,6,9,
2021,2,八乙女,連坊,602,129,12,11,,,,,,1,,116,,473,135,3,317,,8,10,
2021,2,八乙女,薬師堂,1189,355,29,29,,,,,,12,,314,,834,455,2,346,,20,11,
2021,2,八乙女,卸町,1137,433,69,69,,,,,,23,,341,,704,572,,72,,6,54,
2021,2,八乙女,六丁の目,662,209,14,13,,,,,,14,,181,,453,285,,145,,17,6,
2021,2,八乙女,荒井,534,187,15,15,,,,,,12,,160,,347,256,,71,,6,14,
2021,2,黒松,泉中央,11193,5714,768,696,,,,,,80,,4866,,5479,2716,208,494,,1510,551,
2021,2,黒松,八乙女,2502,904,153,139,,,,,,52,,699,,1598,844,2,176,,376,200,
2021,2,黒松,旭ヶ丘,1692,384,57,53,,,,,,18,,309,,1308,534,,45,1,521,207,
2021,2,黒松,台原,2065,799,107,95,,,,,,16,,676,,1266,518,,90,,499,159,
2021,2,黒松,北仙台,3436,1549,178,155,,,,,,24,,1347,,1887,888,110,262,,394,233,
2021,2,黒松,北四番丁,5496,2017,134,123,,,,,,8,,1875,,3479,2705,5,268,,303,198,
2021,2,黒松,勾当台公園,11353,4706,495,466,,,,,,38,,4173,,6647,5234,,180,,999,234,
2021,2,黒松,広瀬通,11322,4780,455,438,,,,,,26,,4299,,6542,5254,5,345,,747,191,
2021,2,黒松,仙台,22415,9797,1408,1315,,,,,,102,,8287,,12618,9651,184,1336,,888,559,
2021,2,黒松,五橋,2058,740,40,38,,,,,,10,,690,,1318,808,,340,,64,106,
2021,2,黒松,愛宕橋,458,118,6,5,,,,,,3,,109,,340,260,,52,,25,3,
2021,2,黒松,河原町,599,239,30,29,,,,,,4,,205,,360,263,,35,,34,28,
2021,2,黒松,長町一丁目,594,141,12,12,,,,,,9,,120,,453,336,,56,,34,27,
2021,2,黒松,長町,1397,566,55,51,,,,,,26,,485,,831,620,,47,,97,67,
2021,2,黒松,長町南,1063,404,39,34,,,,,,27,,338,,659,450,,56,,90,63,
2021,2,黒松,富沢,585,200,33,30,,,,,,15,,152,,385,327,,32,,13,13,
2021,2,黒松,八木山動物公園,214,90,4,4,,,,,,9,,77,,124,65,,49,,7,3,
2021,2,黒松,青葉山,487,163,3,3,,,,,,1,,159,,324,174,,149,,1,,
2021,2,黒松,川内,106,54,,,,,,,,,,54,,52,40,,6,,3,3,
2021,2,黒松,国際センター,219,73,11,11,,,,,,4,,58,,146,1,,143,,2,,
2021,2,黒松,大町西公園,127,67,7,7,,,,,,2,,58,,60,40,,2,,4,14,
2021,2,黒松,青葉通一番町,200,57,5,5,,,,,,2,,50,,143,87,1,2,,48,5,
2021,2,黒松,宮城野通,115,53,7,6,,,,,,1,,45,,62,39,,10,,7,6,
2021,2,黒松,連坊,356,69,1,1,,,,,,2,,66,,287,121,,161,,4,1,
2021,2,黒松,薬師堂,439,185,14,14,,,,,,1,,170,,254,76,,148,,11,19,
2021,2,黒松,卸町,348,98,24,21,,,,,,8,,66,,250,190,,33,,5,22,
2021,2,黒松,六丁の目,379,118,8,5,,,,,,14,,96,,261,179,,37,,11,34,
2021,2,黒松,荒井,270,91,25,25,,,,,,10,,56,,179,123,,10,,9,37,
2021,2,旭ヶ丘,泉中央,14143,6305,875,722,,,,,,54,,5376,,7838,3484,83,1060,,2090,1121,
2021,2,旭ヶ丘,八乙女,2583,1275,188,175,,,,,,12,,1075,,1308,579,2,138,1,323,265,
2021,2,旭ヶ丘,黒松,1187,289,40,34,,,,,,16,,233,,898,256,2,28,,458,154,
2021,2,旭ヶ丘,台原,1717,744,167,117,,,,,,17,,560,,973,281,33,48,1,395,215,
2021,2,旭ヶ丘,北仙台,5074,2408,242,223,,,,,,17,,2149,,2666,1333,113,382,,504,334,
2021,2,旭ヶ丘,北四番丁,8934,3414,321,281,,,,,,21,,3072,,5520,4178,3,406,1,495,437,
2021,2,旭ヶ丘,勾当台公園,19193,7747,937,879,,,,,,39,,6771,,11446,8640,23,255,,1901,627,
2021,2,旭ヶ丘,広瀬通,17580,7896,740,692,,,,,,29,,7127,,9684,7625,,386,,1230,443,
2021,2,旭ヶ丘,仙台,32825,14237,1967,1824,,,,,,91,,12179,,18588,13824,135,1673,,1729,1227,
2021,2,旭ヶ丘,五橋,3032,1140,118,107,,,,,,17,,1005,,1892,1248,,343,,164,137,
2021,2,旭ヶ丘,愛宕橋,563,216,20,20,,,,,,4,,192,,347,172,,108,,41,26,
2021,2,旭ヶ丘,河原町,918,384,49,41,,,,,,6,,329,,534,376,,20,,85,53,
2021,2,旭ヶ丘,長町一丁目,1171,387,33,30,,,,,,5,,349,,784,507,,132,,60,85,
2021,2,旭ヶ丘,長町,2629,905,132,116,,,,,,38,,735,,1724,1050,,141,,249,284,
2021,2,旭ヶ丘,長町南,2585,928,132,99,,,,,,47,,749,,1657,1066,,91,,239,261,
2021,2,旭ヶ丘,富沢,1252,265,44,38,,,,,,8,,213,,987,768,,110,,47,62,
2021,2,旭ヶ丘,八木山動物公園,421,144,13,10,,,,,,11,,120,,277,119,,89,,45,24,
2021,2,旭ヶ丘,青葉山,433,183,2,2,,,,,,,,181,,250,108,,141,,1,,
2021,2,旭ヶ丘,川内,273,114,8,7,,,,,,,,106,,159,120,,13,,8,18,
2021,2,旭ヶ丘,国際センター,386,101,9,9,,,,,,4,,88,,285,37,14,207,,12,15,
2021,2,旭ヶ丘,大町西公園,147,95,7,6,,,,,,1,,87,,52,40,,,,9,3,
2021,2,旭ヶ丘,青葉通一番町,800,299,27,23,,,,,,1,,271,,501,269,,3,,207,22,
2021,2,旭ヶ丘,宮城野通,879,440,21,8,,,,,,2,,417,,439,354,,8,,49,28,
2021,2,旭ヶ丘,連坊,466,137,22,21,,,,,,1,,114,,329,150,,148,,19,12,
2021,2,旭ヶ丘,薬師堂,636,211,38,37,,,,,,6,,167,,425,208,,176,1,35,5,
2021,2,旭ヶ丘,卸町,877,264,29,28,,,,,,14,,221,,613,481,,42,,34,56,
2021,2,旭ヶ丘,六丁の目,393,239,13,13,,,,,,7,,219,,154,121,,4,,11,18,
2021,2,旭ヶ丘,荒井,404,164,28,28,,,,,,2,,134,,240,172,,14,,9,45,
2021,2,台原,泉中央,14226,6954,771,680,,,,,,46,,6137,,7272,3404,97,1954,,1079,738,
2021,2,台原,八乙女,2888,1546,178,168,,,,,,10,,1358,,1342,574,,379,,174,215,
2021,2,台原,黒松,1902,905,148,133,,,,,,9,,748,,997,395,1,86,,372,143,
2021,2,台原,旭ヶ丘,1460,614,120,72,,,,,,10,,484,,846,271,23,47,,313,192,
2021,2,台原,北仙台,3830,1596,226,200,,,,,,14,,1355,1,2234,988,46,533,1,412,254,
2021,2,台原,北四番丁,6986,3428,288,265,,,,,,15,,3125,,3558,2488,20,337,,426,287,
2021,2,台原,勾当台公園,20475,12133,1378,1278,,,,,,35,,10720,,8342,6017,43,303,,1477,502,
2021,2,台原,広瀬通,14943,6970,940,918,,,,,,35,,5995,,7973,6368,17,583,,622,383,
2021,2,台原,仙台,30284,14534,2419,2276,,,,,,70,,12044,1,15750,11840,177,1848,2,1010,873,
2021,2,台原,五橋,3314,1533,171,164,,,,,,8,,1354,,1781,1184,16,304,,157,120,
2021,2,台原,愛宕橋,507,220,29,24,,,,,,1,,190,,287,211,,38,,30,8,
2021,2,台原,河原町,943,382,60,56,,,,,,2,,320,,561,333,,91,,36,101,
2021,2,台原,長町一丁目,1119,346,39,33,,,,,,2,,305,,773,435,,200,,71,67,
2021,2,台原,長町,2712,1060,119,104,,,,,,18,,923,,1652,958,,283,,186,225,
2021,2,台原,長町南,2787,984,132,102,,,,,,27,,825,,1803,1101,,396,,132,174,
2021,2,台原,富沢,1659,491,58,54,,,,,,11,,422,,1168,656,,409,,64,39,
2021,2,台原,八木山動物公園,499,214,16,13,,,,,,9,,189,,285,133,2,64,,44,42,
2021,2,台原,青葉山,638,271,18,18,,,,,,2,,251,,367,161,6,156,,24,20,
2021,2,台原,川内,221,97,8,8,,,,,,3,,86,,124,97,1,14,,11,1,
2021,2,台原,国際センター,282,101,6,5,,,,,,3,,92,,181,38,,123,,6,14,
2021,2,台原,大町西公園,228,104,30,28,,,,,,,,74,,124,70,13,1,,22,18,
2021,2,台原,青葉通一番町,635,383,36,33,,,,,,,,347,,252,159,,4,,53,36,
2021,2,台原,宮城野通,607,281,40,19,,,,,,2,,239,,326,249,3,,,40,34,
2021,2,台原,連坊,442,141,9,9,,,,,,4,,128,,301,114,,147,,13,27,
2021,2,台原,薬師堂,588,221,18,18,,,,,,5,,198,,367,210,,105,,15,37,
2021,2,台原,卸町,902,374,28,25,,,,,,5,,341,,528,472,,6,,14,36,
2021,2,台原,六丁の目,633,152,18,16,,,,,,11,,123,,481,398,,57,,16,10,
2021,2,台原,荒井,493,164,18,17,,,,,,2,,144,,329,175,,77,,20,57,
2021,2,北仙台,泉中央,28018,13071,1417,1307,,,,,,79,,11575,,14947,8366,772,3533,,1266,1010,
2021,2,北仙台,八乙女,6228,2893,342,332,,,,,,23,,2528,,3335,2061,116,652,,259,247,
2021,2,北仙台,黒松,3885,1678,192,182,,,,,,16,,1470,,2207,1048,107,288,,471,293,
2021,2,北仙台,旭ヶ丘,5523,2593,299,278,,,,,,20,,2274,,2930,1698,115,338,,446,333,
2021,2,北仙台,台原,4582,1800,242,214,,,,,,13,,1545,,2782,1421,39,564,1,459,298,
2021,2,北仙台,北四番丁,5044,2889,263,247,,,,,,19,,2607,,2155,1459,17,123,1,257,298,
2021,2,北仙台,勾当台公園,23183,13203,1393,1318,,,,,,65,,11745,,9980,7870,48,215,,1229,618,
2021,2,北仙台,広瀬通,20656,12593,1474,1411,,,,,,61,,11058,,8063,6430,56,412,,741,424,
2021,2,北仙台,仙台,26637,14549,2133,2068,,,,,,128,,12287,1,12088,8612,197,1538,,841,900,
2021,2,北仙台,五橋,5587,3249,337,307,,,,,,6,,2906,,2338,1614,28,382,,200,114,
2021,2,北仙台,愛宕橋,1359,491,63,59,,,,,,9,,419,,868,468,41,224,,91,44,
2021,2,北仙台,河原町,2419,1180,139,136,,,,,,1,,1040,,1239,914,7,91,,105,122,
2021,2,北仙台,長町一丁目,2497,816,108,98,,,,,,28,,680,,1681,1014,15,449,,111,92,
2021,2,北仙台,長町,4485,1988,244,225,,,,,,41,,1703,,2497,1663,17,242,,248,327,
2021,2,北仙台,長町南,5380,1955,221,180,,,,,,33,,1701,,3425,2506,29,364,,239,287,
2021,2,北仙台,富沢,2553,1010,115,109,,,,,,22,,873,,1543,1105,8,304,1,84,41,
2021,2,北仙台,八木山動物公園,632,322,19,18,,,,,,12,,291,,310,156,,87,,48,19,
2021,2,北仙台,青葉山,1307,565,49,48,,,,,,8,,508,,742,285,,433,,23,1,
2021,2,北仙台,川内,335,236,23,23,,,,,,5,,208,,99,53,1,32,,3,10,
2021,2,北仙台,国際センター,444,242,24,24,,,,,,3,,215,,202,63,104,24,,10,1,
2021,2,北仙台,大町西公園,329,174,10,10,,,,,,8,,156,,155,105,19,11,,13,7,
2021,2,北仙台,青葉通一番町,346,142,28,26,,,,,,7,,107,,204,126,,11,,45,22,
2021,2,北仙台,宮城野通,502,267,15,14,,,,,,3,,249,,235,180,,5,,22,28,
2021,2,北仙台,連坊,812,307,29,28,,,,,,,,278,,505,197,99,172,,25,12,
2021,2,北仙台,薬師堂,1008,445,51,49,,,,,,7,,387,,563,334,23,117,,38,51,
2021,2,北仙台,卸町,1159,497,50,49,,,,,,9,,438,,662,557,,34,,25,46,
2021,2,北仙台,六丁の目,1040,398,48,47,,,,,,18,,332,,642,541,,70,,14,17,
2021,2,北仙台,荒井,769,299,30,30,,,,,,20,,249,,470,364,,58,,21,27,
2021,2,北四番丁,泉中央,31669,12733,1217,1124,,,,,,65,,11451,,18936,13728,134,2506,3,1317,1248,
2021,2,北四番丁,八乙女,11098,5836,482,464,,,,,,22,,5331,1,5262,4138,,445,3,337,339,
2021,2,北四番丁,黒松,5134,1932,127,117,,,,,,5,,1800,,3202,2430,10,263,,308,191,
2021,2,北四番丁,旭ヶ丘,7838,3016,231,203,,,,,,12,,2773,,4822,3553,18,406,1,490,354,
2021,2,北四番丁,台原,6246,3077,259,245,,,,,,18,,2800,,3169,2057,21,405,,371,315,
2021,2,北四番丁,北仙台,4551,2370,218,204,,,,,,19,,2133,,2181,1598,21,138,1,170,253,
2021,2,北四番丁,勾当台公園,3576,1536,237,226,,,,,,57,,1242,,2040,1439,18,92,,391,100,
2021,2,北四番丁,広瀬通,7023,4031,546,528,,,,,,44,,3441,,2992,2430,42,202,,161,157,
2021,2,北四番丁,仙台,39962,21250,2926,2806,,,,,,128,,18194,2,18712,16005,655,722,7,676,647,
2021,2,北四番丁,五橋,5846,3283,314,296,,,,,,4,,2965,,2563,1646,189,258,,303,167,
2021,2,北四番丁,愛宕橋,1472,857,88,82,,,,,,4,,765,,615,411,33,20,,82,69,
2021,2,北四番丁,河原町,3887,1883,165,159,,,,,,8,,1710,,2004,1658,14,61,,93,178,
2021,2,北四番丁,長町一丁目,3608,1630,137,134,,,,,,5,,1488,,1978,1344,,330,1,215,88,
2021,2,北四番丁,長町,11254,5044,496,445,,,,,,39,,4509,,6210,4722,12,429,2,584,461,
2021,2,北四番丁,長町南,8650,3354,347,309,,,,,,42,,2965,,5296,3971,6,389,,412,518,
2021,2,北四番丁,富沢,7059,2490,194,177,,,,,,32,,2264,,4569,4070,1,255,4,115,124,
2021,2,北四番丁,八木山動物公園,1043,445,37,34,,,,,,5,,403,,598,414,,40,,88,56,
2021,2,北四番丁,青葉山,1369,555,38,36,,,,,,4,,513,,814,378,,414,,3,19,
2021,2,北四番丁,川内,456,293,26,25,,,,,,2,,265,,163,128,,28,,2,5,
2021,2,北四番丁,国際センター,315,222,18,17,,,,,,4,,200,,93,25,46,5,,8,9,
2021,2,北四番丁,大町西公園,277,181,13,13,,,,,,2,,166,,96,47,1,4,,22,22,
2021,2,北四番丁,青葉通一番町,392,277,14,12,,,,,,11,,252,,115,66,,4,,18,27,
2021,2,北四番丁,宮城野通,606,387,20,17,,,,,,3,,364,,219,145,9,3,,29,33,
2021,2,北四番丁,連坊,1149,500,35,32,,,,,,3,,462,,649,351,170,55,,52,21,
2021,2,北四番丁,薬師堂,1834,938,62,60,,,,,,7,,869,,896,633,60,59,,57,87,
2021,2,北四番丁,卸町,1488,597,40,37,,,,,,19,,538,,891,764,,60,1,42,24,
2021,2,北四番丁,六丁の目,1413,537,56,55,,,,,,6,,475,,876,810,,45,,7,14,
2021,2,北四番丁,荒井,1047,419,31,29,,,,,,10,,378,,628,547,,20,3,37,21,
2021,2,勾当台公園,泉中央,56595,24112,2220,2039,,,,,,341,,21551,,32483,26395,37,821,2,3982,1246,
2021,2,勾当台公園,八乙女,18965,7362,676,620,,,,,,130,,6556,,11603,10170,3,252,,946,232,
2021,2,勾当台公園,黒松,12152,4769,464,429,,,,,,47,,4258,,7383,5793,2,206,,1125,257,
2021,2,勾当台公園,旭ヶ丘,18744,7302,767,694,,,,,,55,,6480,,11442,8548,16,264,1,2022,591,
2021,2,勾当台公園,台原,19847,10775,1201,1106,,,,,,55,,9519,,9072,6632,49,310,,1600,481,
2021,2,勾当台公園,北仙台,23226,12286,1399,1334,,,,,,67,,10820,,10940,8577,42,251,,1418,652,
2021,2,勾当台公園,北四番丁,3277,1457,237,220,,,,,,39,,1181,,1820,1206,9,80,,420,105,
2021,2,勾当台公園,広瀬通,1845,576,82,79,,,,,,43,,451,,1269,943,10,46,,126,144,
2021,2,勾当台公園,仙台,45493,24722,3455,3250,,,,,,316,,20950,1,20771,17856,133,383,3,1502,894,
2021,2,勾当台公園,五橋,8291,4905,601,573,,,,,,23,,4280,1,3386,2554,138,76,,489,129,
2021,2,勾当台公園,愛宕橋,4012,1899,239,233,,,,,,21,,1639,,2113,1623,1,57,,391,41,
2021,2,勾当台公園,河原町,8491,4146,366,355,,,,,,15,,3765,,4345,3692,3,67,,471,112,
2021,2,勾当台公園,長町一丁目,6984,2772,276,256,,,,,,21,,2475,,4212,3601,1,81,,371,158,
2021,2,勾当台公園,長町,22804,10047,754,698,,,,,,82,,9211,,12757,10549,,191,8,1537,472,
2021,2,勾当台公園,長町南,22800,9891,842,781,,,,,,80,,8969,,12909,10675,2,192,,1509,531,
2021,2,勾当台公園,富沢,16617,5373,354,340,,,,,,38,,4981,,11244,10497,1,141,9,385,211,
2021,2,勾当台公園,八木山動物公園,1427,593,50,35,,,,,,14,,529,,834,651,,5,,141,37,
2021,2,勾当台公園,青葉山,514,297,35,25,,,,,,13,,249,,217,51,63,69,,7,27,
2021,2,勾当台公園,川内,1033,340,21,20,,,,,,2,,317,,693,679,,6,,4,4,
2021,2,勾当台公園,国際センター,289,120,10,10,,,,,,2,,108,,169,126,,28,,9,6,
2021,2,勾当台公園,大町西公園,335,226,13,13,,,,,,6,,207,,109,43,,2,,61,3,
2021,2,勾当台公園,青葉通一番町,259,138,19,17,,,,,,22,,97,,121,63,,3,,47,8,
2021,2,勾当台公園,宮城野通,887,576,64,58,,,,,,6,,506,,311,198,,3,,63,47,
2021,2,勾当台公園,連坊,2629,1091,98,94,,,,,,6,,987,,1538,1300,21,27,,110,80,
2021,2,勾当台公園,薬師堂,3782,1922,114,111,,,,,,7,,1801,,1860,1480,,9,2,254,115,
2021,2,勾当台公園,卸町,2606,1212,95,93,,,,,,19,,1098,,1394,1210,,19,,120,45,
2021,2,勾当台公園,六丁の目,2020,783,58,53,,,,,,7,,718,,1237,1142,,4,,47,44,
2021,2,勾当台公園,荒井,2581,804,49,44,,,,,,19,,736,,1777,1616,,2,4,100,55,
2021,2,広瀬通,泉中央,45150,20617,2005,1870,,,,,,216,,18396,,24533,19191,153,2518,,1903,768,
2021,2,広瀬通,八乙女,13344,5979,536,512,,,,,,64,,5379,,7365,6229,2,500,,435,199,
2021,2,広瀬通,黒松,9624,4159,413,398,,,,,,41,,3705,,5465,4347,3,342,,584,189,
2021,2,広瀬通,旭ヶ丘,13816,5941,566,526,,,,,,20,,5355,,7875,6158,6,406,,953,352,
2021,2,広瀬通,台原,10792,4426,587,572,,,,,,33,,3806,,6366,5111,20,472,,417,346,
2021,2,広瀬通,北仙台,16572,9243,1269,1217,,,,,,45,,7928,1,7329,5872,66,410,,622,359,
2021,2,広瀬通,北四番丁,5520,3226,496,476,,,,,,35,,2695,,2294,1821,31,173,,128,141,
2021,2,広瀬通,勾当台公園,1397,493,75,67,,,,,,33,,385,,904,628,,38,,140,98,
2021,2,広瀬通,仙台,5584,3240,680,659,,,,,,71,,2489,,2344,1673,27,308,,104,232,
2021,2,広瀬通,五橋,3685,2224,377,363,,,,,,17,,1830,,1461,1120,31,110,,125,75,
2021,2,広瀬通,愛宕橋,2635,1543,286,273,,,,,,12,,1245,,1092,838,3,74,,107,70,
2021,2,広瀬通,河原町,7509,3955,470,457,,,,,,6,,3479,,3554,3034,26,139,,251,104,
2021,2,広瀬通,長町一丁目,5761,2625,277,267,,,,,,10,,2338,,3136,2744,,182,,136,74,
2021,2,広瀬通,長町,13461,6993,767,714,,,,,,30,,6196,,6468,5145,15,400,,632,276,
2021,2,広瀬通,長町南,16415,7969,917,853,,,,,,67,,6985,,8446,6905,2,540,,646,353,
2021,2,広瀬通,富沢,13480,5399,455,440,,,,,,34,,4910,,8081,7302,1,548,1,133,96,
2021,2,広瀬通,八木山動物公園,224,93,24,24,,,,,,5,,64,,131,49,,45,,29,8,
2021,2,広瀬通,青葉山,82,80,10,10,,,,,,1,,67,2,2,,,1,,,1,
2021,2,広瀬通,川内,121,113,30,30,,,,,,,,83,,8,2,,5,,1,,
2021,2,広瀬通,国際センター,41,33,7,7,,,,,,1,,25,,8,,,7,,,1,
2021,2,広瀬通,大町西公園,50,35,3,3,,,,,,,,32,,15,,,,,7,8,
2021,2,広瀬通,青葉通一番町,22,15,1,1,,,,,,3,,11,,7,1,,1,,3,2,
2021,2,広瀬通,宮城野通,176,113,23,20,,,,,,1,,89,,63,31,,2,,22,8,
2021,2,広瀬通,連坊,498,275,29,29,,,,,,1,,245,,223,196,,14,,7,6,
2021,2,広瀬通,薬師堂,722,397,32,32,,,,,,1,,364,,325,289,10,10,,13,3,
2021,2,広瀬通,卸町,693,362,57,57,,,,,,2,,303,,331,280,8,16,,22,5,
2021,2,広瀬通,六丁の目,349,176,19,17,,,,,,5,,152,,173,138,,19,,2,14,
2021,2,広瀬通,荒井,327,130,18,18,,,,,,8,,104,,197,153,,24,,3,17,
2021,2,仙台,泉中央,139468,68757,10517,9775,,,,,,902,,57338,,70711,49824,1782,12170,1,4035,2899,
2021,2,仙台,八乙女,42171,18955,2892,2727,,,,,,339,,15724,,23216,17455,357,3520,,1195,689,
2021,2,仙台,黒松,25528,10910,1537,1453,,,,,,136,,9236,1,14618,10918,157,1683,,1134,726,
2021,2,仙台,旭ヶ丘,36176,15367,2104,1925,,,,,,117,,13146,,20809,15123,166,2143,1,1929,1447,
2021,2,仙台,台原,29438,13995,2359,2198,,,,,,71,,11565,,15443,11540,202,1818,1,1014,868,
2021,2,仙台,北仙台,26616,13512,1857,1775,,,,,,152,,11503,,13104,9098,251,1816,1,935,1003,
2021,2,仙台,北四番丁,39126,21675,2908,2766,,,,,,103,,18664,,17451,14799,772,711,17,739,413,
2021,2,仙台,勾当台公園,51095,31528,4161,3965,,,,,,323,,27043,1,19567,16416,205,426,2,1655,863,
2021,2,仙台,広瀬通,7086,4559,975,947,,,,,,91,,3493,,2527,1667,56,481,,98,225,
2021,2,仙台,五橋,17964,10844,1872,1788,,,,,,72,,8899,1,7120,4616,386,500,1,976,641,
2021,2,仙台,愛宕橋,15195,8186,1478,1426,,,,,,62,,6645,1,7009,4695,404,420,,1059,431,
2021,2,仙台,河原町,39348,18695,2855,2697,,,,,,95,,15745,,20653,16954,361,884,,1597,857,
2021,2,仙台,長町一丁目,25789,11175,1555,1432,,,,,,86,,9534,,14614,10931,639,1189,1,1246,608,
2021,2,仙台,長町,36619,16820,2709,2487,,,,,,272,,13839,,19799,12484,72,1473,2,3805,1963,
2021,2,仙台,長町南,70945,36057,5787,5305,,,,,,348,,29921,1,34888,25707,108,2709,4,3874,2486,
2021,2,仙台,富沢,47201,19242,2566,2385,,,,,,285,,16390,1,27959,23421,71,2849,9,894,715,
2021,2,仙台,八木山動物公園,26737,12910,1839,1707,,,,,,212,,10859,,13827,6588,300,4719,1,1372,847,
2021,2,仙台,青葉山,17668,10374,1297,1283,,,,,,92,,8985,,7294,2744,522,3779,,151,98,
2021,2,仙台,川内,19225,14792,2608,2589,,,,,,83,,12101,,4433,3133,192,738,,288,82,
2021,2,仙台,国際センター,14003,6572,1094,1067,,,,,,45,,5433,,7431,1082,5319,810,,112,108,
2021,2,仙台,大町西公園,11647,7890,1059,1024,,,,,,70,,6761,,3757,2198,232,538,,627,162,
2021,2,仙台,青葉通一番町,13117,8519,1264,1195,,,,,,160,,7095,,4598,2337,119,721,1,1007,413,
2021,2,仙台,宮城野通,1066,511,78,74,,,,,,55,,378,,555,236,9,98,,111,101,
