年月日,乗車駅,降車駅,総計,定期以外計,普通券計,普通券大人,普通券小人,乗継計,乗継大人,乗継小人,地下売,バス売,一日券,プリペイド,ICSF,定期以外その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,定期その他
2022-05-01,富沢,黒松,574,203,18,14,4,0,0,0,0,0,15,0,170,0,371,269,0,38,0,38,26,0
2022-05-01,富沢,旭ヶ丘,1638,505,69,54,15,0,0,0,0,0,35,0,401,0,1133,782,0,160,0,100,91,0
2022-05-01,富沢,台原,2153,506,52,49,3,0,0,0,0,0,21,0,433,0,1647,773,0,579,0,43,252,0
2022-05-01,富沢,北仙台,3196,1064,105,103,2,0,0,0,0,0,36,0,923,0,2132,1424,45,561,0,63,39,0
2022-05-01,富沢,北四番丁,8270,2747,218,200,18,0,0,0,0,0,38,0,2491,0,5523,4873,0,390,0,159,101,0
2022-05-01,富沢,勾当台公園,22555,7428,821,701,120,0,0,0,0,0,141,0,6466,0,15127,14007,2,308,1,519,290,0
2022-05-01,富沢,広瀬通,16255,7056,810,743,67,0,0,0,0,0,69,0,6177,0,9199,8330,0,517,0,259,93,0
2022-05-01,富沢,仙台,58406,24597,3222,2953,269,0,0,0,0,0,417,0,20958,0,33809,26206,314,5182,7,1184,916,0
2022-05-01,富沢,五橋,10737,4624,352,319,33,0,0,0,0,0,24,0,4248,0,6113,4447,21,1205,0,238,202,0
2022-05-01,富沢,愛宕橋,1672,841,128,111,17,0,0,0,0,0,15,0,698,0,831,499,0,224,0,64,44,0
2022-05-01,富沢,河原町,2504,1068,114,104,10,0,0,0,0,0,21,0,933,0,1436,1041,0,210,0,129,56,0
2022-05-01,富沢,長町一丁目,2597,1130,87,79,8,0,0,0,0,0,25,0,1018,0,1467,1001,0,237,0,154,75,0
2022-05-01,富沢,長町,9848,4474,742,643,99,0,0,0,0,0,87,0,3645,0,5374,3358,498,479,0,726,313,0
2022-05-01,富沢,長町南,8583,3868,756,598,158,0,0,0,0,0,140,0,2972,0,4715,2557,69,531,0,1040,518,0
2022-05-01,富沢,八木山動物公園,643,260,56,45,11,0,0,0,0,0,59,0,145,0,383,89,0,270,0,19,5,0
2022-05-01,富沢,青葉山,1063,214,3,3,0,0,0,0,0,0,7,0,204,0,849,326,0,506,0,9,8,0
2022-05-01,富沢,川内,518,110,6,5,1,0,0,0,0,0,7,0,97,0,408,142,0,261,0,3,2,0
2022-05-01,富沢,国際センター,1326,283,28,28,0,0,0,0,0,0,34,0,221,0,1043,86,36,903,0,12,6,0
2022-05-01,富沢,大町西公園,829,302,17,15,2,0,0,0,0,0,14,0,271,0,527,479,0,4,0,38,6,0
2022-05-01,富沢,青葉通一番町,2629,1283,65,55,10,0,0,0,0,0,38,0,1180,0,1346,1178,0,31,2,113,22,0
2022-05-01,富沢,宮城野通,753,445,34,32,2,0,0,0,0,0,16,0,395,0,308,254,0,8,0,14,32,0
2022-05-01,富沢,連坊,960,206,29,24,5,0,0,0,0,0,10,0,167,0,754,207,43,494,0,5,5,0
2022-05-01,富沢,薬師堂,1248,287,31,27,4,0,0,0,0,0,21,0,235,0,961,387,0,529,0,5,40,0
2022-05-01,富沢,卸町,1412,427,25,24,1,0,0,0,0,0,15,0,387,0,985,775,0,169,0,17,24,0
2022-05-01,富沢,六丁の目,821,344,46,43,3,0,0,0,0,0,18,0,280,0,477,414,0,20,0,14,29,0
2022-05-01,富沢,荒井,780,261,9,8,1,0,0,0,0,0,27,0,225,0,519,464,0,22,1,15,17,0
2022-05-01,八木山動物公園,泉中央,3323,1577,216,159,57,0,0,0,0,0,217,0,1144,0,1746,528,58,998,0,116,46,0
2022-05-01,八木山動物公園,八乙女,710,286,57,42,15,0,0,0,0,0,33,0,196,0,424,124,0,217,2,77,4,0
2022-05-01,八木山動物公園,黒松,300,129,25,15,10,0,0,0,0,0,29,0,75,0,171,78,0,70,0,22,1,0
2022-05-01,八木山動物公園,旭ヶ丘,710,275,54,38,16,0,0,0,0,0,39,0,182,0,435,213,0,134,2,72,14,0
2022-05-01,八木山動物公園,台原,644,210,26,19,7,0,0,0,0,0,9,0,175,0,434,95,3,220,0,39,77,0
2022-05-01,八木山動物公園,北仙台,702,309,44,30,14,0,0,0,0,0,29,0,236,0,393,210,0,122,0,31,30,0
2022-05-01,八木山動物公園,北四番丁,1278,505,52,37,15,0,0,0,0,0,12,0,441,0,773,620,0,66,0,59,28,0
2022-05-01,八木山動物公園,勾当台公園,1970,835,98,77,21,0,0,0,0,0,47,0,690,0,1135,876,0,21,1,151,86,0
2022-05-01,八木山動物公園,広瀬通,278,86,16,12,4,0,0,0,0,0,16,0,54,0,192,100,0,52,0,26,14,0
2022-05-01,八木山動物公園,仙台,44625,23487,5005,4181,824,0,0,0,0,0,634,0,17848,0,21138,7988,1188,9152,1,1779,1030,0
2022-05-01,八木山動物公園,五橋,759,339,61,54,7,0,0,0,0,0,9,0,269,0,420,321,11,54,0,29,5,0
2022-05-01,八木山動物公園,愛宕橋,175,110,24,22,2,0,0,0,0,0,4,0,82,0,65,20,0,20,0,21,4,0
2022-05-01,八木山動物公園,河原町,292,170,21,16,5,0,0,0,0,0,5,0,144,0,122,76,0,28,0,16,2,0
2022-05-01,八木山動物公園,長町一丁目,269,107,15,13,2,0,0,0,0,0,11,0,81,0,162,19,0,90,0,15,38,0
2022-05-01,八木山動物公園,長町,533,317,60,45,15,0,0,0,0,0,56,0,201,0,216,67,0,77,0,17,55,0
2022-05-01,八木山動物公園,長町南,498,344,51,33,18,0,0,0,0,0,77,0,216,0,154,15,0,77,0,22,40,0
2022-05-01,八木山動物公園,富沢,438,190,46,34,12,0,0,0,0,0,53,0,91,0,248,46,0,170,0,25,7,0
2022-05-01,八木山動物公園,青葉山,8763,2731,263,220,43,0,0,0,0,0,49,0,2419,0,6032,538,199,5100,0,119,76,0
2022-05-01,八木山動物公園,川内,6042,1763,171,155,16,0,0,0,0,0,34,0,1558,0,4279,263,22,3819,0,109,66,0
2022-05-01,八木山動物公園,国際センター,4001,1702,521,369,152,0,0,0,0,0,51,0,1130,0,2299,314,96,1704,0,165,20,0
2022-05-01,八木山動物公園,大町西公園,4880,2789,502,388,114,0,0,0,0,0,60,0,2227,0,2091,1121,1,438,2,426,103,0
2022-05-01,八木山動物公園,青葉通一番町,30083,16867,2079,1781,298,0,0,0,0,0,306,0,14482,0,13216,6934,34,2114,0,3373,761,0
2022-05-01,八木山動物公園,宮城野通,7380,3737,452,389,63,0,0,0,0,0,64,0,3221,0,3643,1889,0,1119,1,371,263,0
2022-05-01,八木山動物公園,連坊,2400,888,165,119,46,0,0,0,0,0,14,0,709,0,1512,366,11,994,0,102,39,0
2022-05-01,八木山動物公園,薬師堂,3179,1115,222,173,49,0,0,0,0,0,72,0,821,0,2064,698,0,1103,0,126,137,0
2022-05-01,八木山動物公園,卸町,2929,1053,247,172,75,0,0,0,0,0,67,0,739,0,1876,1091,0,602,0,83,100,0
2022-05-01,八木山動物公園,六丁の目,1987,697,139,114,25,0,0,0,0,0,44,0,514,0,1290,671,0,496,0,60,63,0
2022-05-01,八木山動物公園,荒井,2170,905,250,149,101,0,0,0,0,0,150,0,505,0,1265,421,0,503,6,110,225,0
2022-05-01,青葉山,泉中央,2450,556,43,39,4,0,0,0,0,0,13,0,500,0,1894,472,4,1356,0,22,40,0
2022-05-01,青葉山,八乙女,519,154,5,5,0,0,0,0,0,0,2,0,147,0,365,135,0,207,0,2,21,0
2022-05-01,青葉山,黒松,502,92,4,4,0,0,0,0,0,0,2,0,86,0,410,164,0,242,0,4,0,0
2022-05-01,青葉山,旭ヶ丘,499,122,4,4,0,0,0,0,0,0,7,0,111,0,377,109,0,265,0,3,0,0
2022-05-01,青葉山,台原,535,177,11,11,0,0,0,0,0,0,1,0,165,0,358,96,0,220,0,18,24,0
2022-05-01,青葉山,北仙台,1454,470,11,11,0,0,0,0,0,0,6,0,453,0,984,237,0,709,0,13,25,0
2022-05-01,青葉山,北四番丁,1242,502,40,39,1,0,0,0,0,0,4,0,458,0,740,226,7,466,0,12,29,0
2022-05-01,青葉山,勾当台公園,645,338,29,28,1,0,0,0,0,0,9,0,300,0,307,115,53,113,0,6,20,0
2022-05-01,青葉山,広瀬通,88,41,7,7,0,0,0,0,0,0,1,0,33,0,47,8,0,25,0,0,14,0
2022-05-01,青葉山,仙台,29856,10284,931,883,48,0,0,0,0,0,85,0,9268,0,19572,3741,2356,12915,0,158,402,0
2022-05-01,青葉山,五橋,471,221,24,18,6,0,0,0,0,0,1,0,196,0,250,115,31,97,0,4,3,0
2022-05-01,青葉山,愛宕橋,239,135,9,9,0,0,0,0,0,0,0,0,126,0,104,28,15,61,0,0,0,0
2022-05-01,青葉山,河原町,393,105,3,1,2,0,0,0,0,0,0,0,102,0,288,106,0,119,0,30,33,0
2022-05-01,青葉山,長町一丁目,303,91,4,4,0,0,0,0,0,0,0,0,87,0,212,60,0,127,0,6,19,0
2022-05-01,青葉山,長町,965,336,9,9,0,0,0,0,0,0,5,0,322,0,629,253,0,323,0,12,41,0
2022-05-01,青葉山,長町南,970,236,21,19,2,0,0,0,0,0,7,0,208,0,734,141,0,503,0,16,74,0
2022-05-01,青葉山,富沢,720,175,3,3,0,0,0,0,0,0,6,0,166,0,545,214,0,330,0,0,1,0
2022-05-01,青葉山,八木山動物公園,7333,2389,243,207,36,0,0,0,0,0,32,0,2114,0,4944,523,188,4047,1,108,77,0
2022-05-01,青葉山,川内,11532,4221,359,356,3,0,0,0,0,0,49,0,3813,0,7311,561,371,6347,0,12,20,0
2022-05-01,青葉山,国際センター,3517,1656,137,130,7,0,0,0,0,0,15,0,1504,0,1861,324,71,1386,0,26,54,0
2022-05-01,青葉山,大町西公園,7763,3394,216,209,7,0,0,0,0,0,17,0,3161,0,4369,1131,299,2830,0,74,35,0
2022-05-01,青葉山,青葉通一番町,14721,6151,478,467,11,0,0,0,0,0,79,0,5594,0,8570,1865,188,6220,0,193,104,0
2022-05-01,青葉山,宮城野通,4528,1321,68,66,2,0,0,0,0,0,4,0,1249,0,3207,719,30,2369,0,52,37,0
2022-05-01,青葉山,連坊,3131,471,19,19,0,0,0,0,0,0,0,0,452,0,2660,556,0,2080,0,5,19,0
2022-05-01,青葉山,薬師堂,2701,331,22,22,0,0,0,0,0,0,6,0,303,0,2370,424,0,1912,0,13,21,0
2022-05-01,青葉山,卸町,2869,339,11,11,0,0,0,0,0,0,7,0,321,0,2530,592,0,1912,0,10,16,0
2022-05-01,青葉山,六丁の目,1107,224,14,12,2,0,0,0,0,0,5,0,205,0,883,168,0,679,0,4,32,0
2022-05-01,青葉山,荒井,671,153,21,18,3,0,0,0,0,0,11,0,121,0,518,194,0,287,0,3,34,0
2022-05-01,川内,泉中央,1783,596,43,41,2,0,0,0,0,0,27,0,526,0,1187,206,38,884,0,23,36,0
2022-05-01,川内,八乙女,380,102,7,7,0,0,0,0,0,0,2,0,93,0,278,130,0,141,0,6,1,0
2022-05-01,川内,黒松,191,70,0,0,0,0,0,0,0,0,2,0,68,0,121,28,0,85,0,8,0,0
2022-05-01,川内,旭ヶ丘,290,86,7,7,0,0,0,0,0,0,5,0,74,0,204,82,0,105,0,17,0,0
2022-05-01,川内,台原,274,87,3,3,0,0,0,0,0,0,0,0,84,0,187,81,14,85,0,2,5,0
2022-05-01,川内,北仙台,544,314,28,27,1,0,0,0,0,0,6,0,280,0,230,36,49,130,0,12,3,0
2022-05-01,川内,北四番丁,954,487,33,33,0,0,0,0,0,0,6,0,448,0,467,117,67,277,0,2,4,0
2022-05-01,川内,勾当台公園,2352,525,46,46,0,0,0,0,0,0,4,0,475,0,1827,1714,37,65,0,4,7,0
2022-05-01,川内,広瀬通,146,71,18,14,4,0,0,0,0,0,1,0,52,0,75,20,1,52,0,2,0,0
2022-05-01,川内,仙台,24212,12681,1403,1366,37,0,0,0,0,0,91,0,11187,0,11531,3560,2407,5151,0,272,141,0
2022-05-01,川内,五橋,417,184,17,16,1,0,0,0,0,0,10,0,157,0,233,9,78,123,0,16,7,0
2022-05-01,川内,愛宕橋,147,63,15,15,0,0,0,0,0,0,0,0,48,0,84,0,20,62,0,1,1,0
2022-05-01,川内,河原町,172,56,3,3,0,0,0,0,0,0,2,0,51,0,116,70,17,25,0,4,0,0
2022-05-01,川内,長町一丁目,309,141,16,16,0,0,0,0,0,0,1,0,124,0,168,82,0,83,0,3,0,0
2022-05-01,川内,長町,698,356,21,21,0,0,0,0,0,0,20,0,315,0,342,94,0,201,0,20,27,0
2022-05-01,川内,長町南,873,483,23,22,1,0,0,0,0,0,10,0,450,0,390,75,0,271,0,38,6,0
2022-05-01,川内,富沢,410,106,11,11,0,0,0,0,0,0,4,0,91,0,304,115,0,181,0,1,7,0
2022-05-01,川内,八木山動物公園,5217,1721,192,175,17,0,0,0,0,0,25,0,1504,0,3496,261,25,3046,0,105,59,0
2022-05-01,川内,青葉山,14050,6844,590,585,5,0,0,0,0,0,49,0,6205,0,7206,645,405,6088,1,15,52,0
2022-05-01,川内,国際センター,178,79,16,16,0,0,0,0,0,0,12,0,51,0,99,51,4,38,0,4,2,0
2022-05-01,川内,大町西公園,3073,1471,128,112,16,0,0,0,0,0,21,0,1322,0,1602,448,147,947,0,53,7,0
2022-05-01,川内,青葉通一番町,14179,7441,842,823,19,0,0,0,0,0,68,0,6531,0,6738,3041,335,2786,0,456,120,0
2022-05-01,川内,宮城野通,3292,999,96,95,1,0,0,0,0,0,6,0,897,0,2293,214,45,1944,0,36,54,0
2022-05-01,川内,連坊,1533,388,25,25,0,0,0,0,0,0,8,0,355,0,1145,66,2,1056,0,10,11,0
2022-05-01,川内,薬師堂,1686,386,33,31,2,0,0,0,0,0,5,0,348,0,1300,271,14,946,0,22,47,0
2022-05-01,川内,卸町,1815,291,34,30,4,0,0,0,0,0,6,0,251,0,1524,293,0,1202,0,8,21,0
2022-05-01,川内,六丁の目,720,283,47,46,1,0,0,0,0,0,5,0,231,0,437,100,0,317,0,5,15,0
2022-05-01,川内,荒井,522,171,15,14,1,0,0,0,0,0,7,0,149,0,351,102,0,183,0,25,41,0
2022-05-01,国際センター,泉中央,3719,1001,118,111,7,0,0,0,0,0,51,0,832,0,2718,110,242,2312,0,47,7,0
2022-05-01,国際センター,八乙女,444,139,18,16,2,0,0,0,0,0,11,0,110,0,305,0,0,288,0,11,6,0
2022-05-01,国際センター,黒松,359,98,10,7,3,0,0,0,0,0,6,0,82,0,261,13,20,215,0,13,0,0
2022-05-01,国際センター,旭ヶ丘,415,178,16,16,0,0,0,0,0,0,7,0,155,0,237,33,20,174,0,6,4,0
2022-05-01,国際センター,台原,365,99,10,10,0,0,0,0,0,0,5,0,84,0,266,25,0,209,0,14,18,0
2022-05-01,国際センター,北仙台,441,204,28,24,4,0,0,0,0,0,5,0,171,0,237,63,71,79,0,22,2,0
2022-05-01,国際センター,北四番丁,674,317,33,33,0,0,0,0,0,0,10,0,274,0,357,25,118,204,0,8,2,0
2022-05-01,国際センター,勾当台公園,625,370,60,51,9,0,0,0,0,0,21,0,289,0,255,174,10,49,0,17,5,0
2022-05-01,国際センター,広瀬通,663,213,25,23,2,0,0,0,0,0,4,0,184,0,450,1,65,379,0,5,0,0
2022-05-01,国際センター,仙台,29731,15968,2579,2443,136,0,0,0,0,0,222,0,13167,0,13763,1603,8304,3295,0,415,146,0
2022-05-01,国際センター,五橋,402,257,16,16,0,0,0,0,0,0,2,0,239,0,145,26,10,75,0,18,16,0
2022-05-01,国際センター,愛宕橋,228,118,21,19,2,0,0,0,0,0,3,0,94,0,110,5,65,32,0,7,1,0
2022-05-01,国際センター,河原町,436,232,50,48,2,0,0,0,0,0,0,0,182,0,204,60,41,95,0,6,2,0
2022-05-01,国際センター,長町一丁目,524,151,18,18,0,0,0,0,0,0,1,0,132,0,373,64,104,199,0,6,0,0
2022-05-01,国際センター,長町,1406,378,47,41,6,0,0,0,0,0,21,0,310,0,1028,92,95,773,0,32,36,0
2022-05-01,国際センター,長町南,1593,448,59,54,5,0,0,0,0,0,25,0,364,0,1145,73,90,936,0,40,6,0
2022-05-01,国際センター,富沢,1121,300,43,43,0,0,0,0,0,0,29,0,228,0,821,82,28,701,0,5,5,0
2022-05-01,国際センター,八木山動物公園,4248,1940,580,423,157,0,0,0,0,0,57,0,1303,0,2308,308,97,1681,0,199,23,0
2022-05-01,国際センター,青葉山,5494,2986,231,217,14,0,0,0,0,0,13,0,2742,0,2508,476,84,1852,0,17,79,0
2022-05-01,国際センター,川内,164,75,20,19,1,0,0,0,0,0,16,0,39,0,89,39,2,42,1,4,1,0
2022-05-01,国際センター,大町西公園,773,424,82,79,3,0,0,0,0,0,24,0,318,0,349,52,33,211,0,42,11,0
2022-05-01,国際センター,青葉通一番町,7523,4939,638,601,37,0,0,0,0,0,103,0,4198,0,2584,568,347,1090,0,508,71,0
2022-05-01,国際センター,宮城野通,2711,1406,163,154,9,0,0,0,0,0,15,0,1228,0,1305,192,351,628,0,99,35,0
2022-05-01,国際センター,連坊,1601,513,56,55,1,0,0,0,0,0,4,0,453,0,1088,53,433,582,0,18,2,0
2022-05-01,国際センター,薬師堂,2000,698,102,83,19,0,0,0,0,0,10,0,586,0,1302,99,454,666,0,68,15,0
2022-05-01,国際センター,卸町,1461,429,71,68,3,0,0,0,0,0,9,0,349,0,1032,226,0,749,0,48,9,0
2022-05-01,国際センター,六丁の目,1187,520,39,38,1,0,0,0,0,0,13,0,468,0,667,105,0,490,0,36,36,0
2022-05-01,国際センター,荒井,855,340,72,63,9,0,0,0,0,0,24,0,244,0,515,86,0,380,0,32,17,0
2022-05-01,大町西公園,泉中央,1250,660,49,41,8,0,0,0,0,0,27,0,584,0,590,308,3,195,0,72,12,0
2022-05-01,大町西公園,八乙女,337,136,17,15,2,0,0,0,0,0,3,0,116,0,201,117,0,45,0,19,20,0
2022-05-01,大町西公園,黒松,97,55,2,1,1,0,0,0,0,0,1,0,52,0,42,12,0,12,0,16,2,0
2022-05-01,大町西公園,旭ヶ丘,250,99,10,7,3,0,0,0,0,0,7,0,82,0,151,98,1,26,0,20,6,0
2022-05-01,大町西公園,台原,175,100,6,6,0,0,0,0,0,0,3,0,91,0,75,40,0,13,0,21,1,0
2022-05-01,大町西公園,北仙台,298,141,11,11,0,0,0,0,0,0,3,0,127,0,157,86,2,20,0,21,28,0
2022-05-01,大町西公園,北四番丁,318,180,32,31,1,0,0,0,0,0,3,0,145,0,138,71,1,19,0,43,4,0
2022-05-01,大町西公園,勾当台公園,440,224,15,13,2,0,0,0,0,0,7,0,202,0,216,95,2,5,0,55,59,0
2022-05-01,大町西公園,広瀬通,71,54,4,4,0,0,0,0,0,0,2,0,48,0,17,5,0,6,0,5,1,0
2022-05-01,大町西公園,仙台,16123,10914,1547,1453,94,0,0,0,0,0,93,0,9274,0,5209,3035,382,882,0,747,163,0
2022-05-01,大町西公園,五橋,316,219,19,18,1,0,0,0,0,0,4,0,196,0,97,33,17,29,0,16,2,0
2022-05-01,大町西公園,愛宕橋,174,70,22,20,2,0,0,0,0,0,0,0,48,0,104,61,0,13,0,29,1,0
2022-05-01,大町西公園,河原町,310,152,14,12,2,0,0,0,0,0,4,0,134,0,158,111,1,9,0,34,3,0
2022-05-01,大町西公園,長町一丁目,301,190,7,6,1,0,0,0,0,0,2,0,181,0,111,75,18,6,0,8,4,0
2022-05-01,大町西公園,長町,872,510,50,40,10,0,0,0,0,0,14,0,446,0,362,226,3,30,0,84,19,0
2022-05-01,大町西公園,長町南,743,353,50,46,4,0,0,0,0,0,19,0,284,0,390,245,16,21,0,70,38,0
2022-05-01,大町西公園,富沢,611,197,8,8,0,0,0,0,0,0,10,0,179,0,414,365,0,15,0,23,11,0
2022-05-01,大町西公園,八木山動物公園,5250,2991,524,404,120,0,0,0,0,0,30,0,2437,0,2259,1121,0,698,0,346,94,0
2022-05-01,大町西公園,青葉山,9278,4275,289,283,6,0,0,0,0,0,17,0,3969,0,5003,1186,324,3374,0,75,44,0
2022-05-01,大町西公園,川内,3443,1789,159,138,21,0,0,0,0,0,13,0,1617,0,1654,439,153,963,0,74,25,0
2022-05-01,大町西公園,国際センター,571,381,70,64,6,0,0,0,0,0,39,0,272,0,190,71,10,84,0,22,3,0
2022-05-01,大町西公園,青葉通一番町,2604,1272,224,187,37,0,0,0,0,0,39,0,1009,0,1332,400,22,284,2,557,67,0
2022-05-01,大町西公園,宮城野通,3019,1922,235,215,20,0,0,0,0,0,18,0,1669,0,1097,623,66,187,0,147,74,0
2022-05-01,大町西公園,連坊,1570,784,152,149,3,0,0,0,0,0,6,0,626,0,786,430,37,263,0,45,11,0
2022-05-01,大町西公園,薬師堂,2075,890,153,139,14,0,0,0,0,0,12,0,725,0,1185,653,181,251,0,77,23,0
2022-05-01,大町西公園,卸町,1608,569,96,78,18,0,0,0,0,0,12,0,461,0,1039,743,0,195,0,81,20,0
2022-05-01,大町西公園,六丁の目,1714,725,106,98,8,0,0,0,0,0,13,0,606,0,989,796,0,108,0,64,21,0
2022-05-01,大町西公園,荒井,1311,601,112,106,6,0,0,0,0,0,17,0,472,0,710,524,0,86,2,89,9,0
2022-05-01,青葉通一番町,泉中央,2044,948,125,102,23,0,0,0,0,0,69,0,754,0,1096,703,1,101,0,250,41,0
2022-05-01,青葉通一番町,八乙女,731,340,46,40,6,0,0,0,0,0,20,0,274,0,391,296,0,25,0,65,5,0
2022-05-01,青葉通一番町,黒松,200,71,7,5,2,0,0,0,0,0,7,0,57,0,129,59,0,14,0,38,18,0
2022-05-01,青葉通一番町,旭ヶ丘,722,303,21,19,2,0,0,0,0,0,12,0,270,0,419,191,0,13,0,173,42,0
2022-05-01,青葉通一番町,台原,513,230,8,7,1,0,0,0,0,0,3,0,219,0,283,188,1,14,0,59,21,0
2022-05-01,青葉通一番町,北仙台,391,151,30,28,2,0,0,0,0,0,5,0,116,0,240,132,1,46,0,49,12,0
2022-05-01,青葉通一番町,北四番丁,344,216,24,23,1,0,0,0,0,0,5,0,187,0,128,67,2,12,0,35,12,0
2022-05-01,青葉通一番町,勾当台公園,275,146,26,25,1,0,0,0,0,0,23,0,97,0,129,36,1,6,0,66,20,0
2022-05-01,青葉通一番町,広瀬通,51,38,7,7,0,0,0,0,0,0,3,0,28,0,13,7,0,5,0,1,0,0
2022-05-01,青葉通一番町,仙台,15688,9736,1668,1528,140,0,0,0,0,0,313,0,7755,0,5952,3112,294,1015,0,1130,401,0
2022-05-01,青葉通一番町,五橋,558,373,56,42,14,0,0,0,0,0,4,0,313,0,185,49,7,18,0,92,19,0
2022-05-01,青葉通一番町,愛宕橋,519,252,13,11,2,0,0,0,0,0,6,0,233,0,267,127,1,27,0,102,10,0
2022-05-01,青葉通一番町,河原町,1140,687,42,40,2,0,0,0,0,0,8,0,637,0,453,260,0,9,1,164,19,0
2022-05-01,青葉通一番町,長町一丁目,1009,521,35,31,4,0,0,0,0,0,13,0,473,0,488,335,0,10,0,114,29,0
2022-05-01,青葉通一番町,長町,2579,1135,128,115,13,0,0,0,0,0,21,0,986,0,1444,861,17,32,0,464,70,0
2022-05-01,青葉通一番町,長町南,3338,1775,184,174,10,0,0,0,0,0,35,0,1556,0,1563,955,1,23,0,479,105,0
2022-05-01,青葉通一番町,富沢,1889,879,58,50,8,0,0,0,0,0,33,0,788,0,1010,827,0,41,3,115,24,0
2022-05-01,青葉通一番町,八木山動物公園,31010,16786,1934,1698,236,0,0,0,0,0,228,0,14624,0,14224,7131,20,2842,1,3570,660,0
2022-05-01,青葉通一番町,青葉山,11230,5149,420,415,5,0,0,0,0,0,51,0,4678,0,6081,1516,65,4226,0,203,71,0
2022-05-01,青葉通一番町,川内,12995,6729,691,668,23,0,0,0,0,0,66,0,5972,0,6266,3711,221,1912,0,325,97,0
2022-05-01,青葉通一番町,国際センター,6878,5305,673,649,24,0,0,0,0,0,92,0,4540,0,1573,499,130,591,1,312,40,0
2022-05-01,青葉通一番町,大町西公園,3288,1456,206,163,43,0,0,0,0,0,39,0,1211,0,1832,531,34,338,0,857,72,0
2022-05-01,青葉通一番町,宮城野通,6086,3805,530,476,54,0,0,0,0,0,50,0,3225,0,2281,916,10,602,0,536,217,0
2022-05-01,青葉通一番町,連坊,11293,6122,812,767,45,0,0,0,0,0,29,0,5281,0,5171,2934,49,1130,0,819,239,0
2022-05-01,青葉通一番町,薬師堂,15450,8209,825,765,60,0,0,0,0,0,46,0,7338,0,7241,4599,83,998,0,1241,320,0
2022-05-01,青葉通一番町,卸町,13079,6708,822,738,84,0,0,0,0,0,58,0,5828,0,6371,4534,0,900,0,711,226,0
2022-05-01,青葉通一番町,六丁の目,8170,4168,491,440,51,0,0,0,0,0,64,0,3613,0,4002,2940,0,623,0,274,165,0
2022-05-01,青葉通一番町,荒井,8725,4735,512,463,49,0,0,0,0,0,101,0,4122,0,3990,2928,0,311,6,571,174,0
2022-05-01,宮城野通,泉中央,1563,674,67,58,9,0,0,0,0,0,29,0,578,0,889,613,0,103,0,59,114,0
2022-05-01,宮城野通,八乙女,447,229,20,19,1,0,0,0,0,0,2,0,207,0,218,144,0,12,0,16,46,0
2022-05-01,宮城野通,黒松,111,40,2,1,1,0,0,0,0,0,2,0,36,0,71,30,0,7,0,8,26,0
2022-05-01,宮城野通,旭ヶ丘,499,252,23,20,3,0,0,0,0,0,1,0,228,0,247,186,0,0,0,42,19,0
2022-05-01,宮城野通,台原,406,152,17,10,7,0,0,0,0,0,1,0,134,0,254,165,0,9,0,35,45,0
2022-05-01,宮城野通,北仙台,369,165,30,27,3,0,0,0,0,0,4,0,131,0,204,132,0,16,0,13,43,0
2022-05-01,宮城野通,北四番丁,536,329,33,30,3,0,0,0,0,0,1,0,295,0,207,157,0,7,0,36,7,0
2022-05-01,宮城野通,勾当台公園,1523,993,147,135,12,0,0,0,0,0,6,0,840,0,530,304,0,6,0,144,76,0
2022-05-01,宮城野通,広瀬通,322,269,63,58,5,0,0,0,0,0,8,0,198,0,53,32,0,1,0,13,7,0
2022-05-01,宮城野通,仙台,1290,477,105,92,13,0,0,0,0,0,20,0,352,0,813,327,9,177,0,117,183,0
2022-05-01,宮城野通,五橋,111,63,17,15,2,0,0,0,0,0,2,0,44,0,48,28,0,0,0,13,7,0
2022-05-01,宮城野通,愛宕橋,81,48,9,9,0,0,0,0,0,0,3,0,36,0,33,16,0,2,0,2,13,0
2022-05-01,宮城野通,河原町,282,190,11,11,0,0,0,0,0,0,1,0,178,0,92,49,0,1,0,10,32,0
2022-05-01,宮城野通,長町一丁目,200,111,15,13,2,0,0,0,0,0,3,0,93,0,89,41,0,2,0,22,24,0
2022-05-01,宮城野通,長町,409,124,17,11,6,0,0,0,0,0,4,0,103,0,285,84,0,6,0,100,95,0
2022-05-01,宮城野通,長町南,1035,495,103,77,26,0,0,0,0,0,7,0,385,0,540,329,17,12,0,104,78,0
2022-05-01,宮城野通,富沢,559,306,21,19,2,0,0,0,0,0,9,0,276,0,253,192,0,6,0,21,34,0
2022-05-01,宮城野通,八木山動物公園,6260,3327,398,333,65,0,0,0,0,0,46,0,2883,0,2933,1658,0,822,0,272,181,0
2022-05-01,宮城野通,青葉山,5309,1592,64,58,6,0,0,0,0,0,8,0,1520,0,3717,793,31,2830,0,37,26,0
2022-05-01,宮城野通,川内,4007,1152,122,114,8,0,0,0,0,0,1,0,1029,0,2855,231,53,2505,0,21,45,0
2022-05-01,宮城野通,国際センター,2464,1485,183,175,8,0,0,0,0,0,15,0,1287,0,979,154,304,407,0,97,17,0
2022-05-01,宮城野通,大町西公園,2501,1671,194,183,11,0,0,0,0,0,10,0,1467,0,830,470,36,145,0,114,65,0
2022-05-01,宮城野通,青葉通一番町,7717,5254,696,667,29,0,0,0,0,0,57,0,4501,0,2463,1140,13,471,0,674,165,0
