年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2021,8,卸町,泉中央,2723,1155,107,99,0,0,0,0,0,52,0,996,0,1568,1132,5,283,0,53,95,0
2021,8,卸町,八乙女,972,348,29,29,0,0,0,0,0,24,0,295,0,624,531,0,35,0,7,51,0
2021,8,卸町,黒松,436,152,39,34,0,0,0,0,0,4,0,109,0,284,245,0,5,0,12,22,0
2021,8,卸町,旭ヶ丘,760,271,35,18,0,0,0,0,0,18,0,218,0,489,415,0,13,0,22,39,0
2021,8,卸町,台原,671,198,15,10,0,0,0,0,0,3,0,180,0,473,432,0,17,0,8,16,0
2021,8,卸町,北仙台,1104,424,63,62,0,0,0,0,0,6,0,355,0,680,578,0,17,0,26,59,0
2021,8,卸町,北四番丁,1573,721,72,70,0,0,0,0,0,11,0,638,0,852,758,0,35,0,44,15,0
2021,8,卸町,勾当台公園,3323,1400,153,132,0,0,0,0,0,16,0,1231,0,1923,1794,0,6,0,84,39,0
2021,8,卸町,広瀬通,1015,573,71,68,0,0,0,0,0,8,0,494,0,442,391,4,19,0,17,11,0
2021,8,卸町,仙台,32718,17031,3145,2997,0,0,0,0,0,166,0,13720,0,15687,12326,170,1578,0,841,772,0
2021,8,卸町,五橋,1022,413,68,65,0,0,0,0,0,1,0,344,0,609,511,23,16,0,25,34,0
2021,8,卸町,愛宕橋,397,179,24,24,0,0,0,0,0,5,0,150,0,218,135,0,41,0,29,13,0
2021,8,卸町,河原町,402,194,16,15,0,0,0,0,0,6,0,172,0,208,156,0,1,0,22,29,0
2021,8,卸町,長町一丁目,774,262,32,31,0,0,0,0,0,4,0,226,0,512,359,0,111,0,17,25,0
2021,8,卸町,長町,1355,570,62,59,0,0,0,0,0,20,0,488,0,785,616,0,34,0,66,69,0
2021,8,卸町,長町南,1461,669,114,100,0,0,0,0,0,31,0,524,0,792,656,0,44,0,51,41,0
2021,8,卸町,富沢,1060,354,42,40,0,0,0,0,0,13,0,299,0,706,575,0,88,0,7,36,0
2021,8,卸町,八木山動物公園,2261,818,153,122,0,0,0,0,0,52,0,613,0,1443,883,0,415,0,67,78,0
2021,8,卸町,青葉山,1723,362,29,29,0,0,0,0,0,8,0,325,0,1361,497,0,858,0,3,3,0
2021,8,卸町,川内,1141,359,27,26,0,0,0,0,0,25,0,307,0,782,333,0,424,0,6,19,0
2021,8,卸町,国際センター,1199,499,90,81,0,0,0,0,0,26,0,383,0,700,258,0,396,0,22,24,0
2021,8,卸町,大町西公園,1486,558,118,107,0,0,0,0,0,13,0,427,0,928,687,0,119,0,87,35,0
2021,8,卸町,青葉通一番町,11860,6215,774,719,0,0,0,0,0,58,0,5383,0,5645,4497,0,453,0,495,200,0
2021,8,卸町,宮城野通,8661,4536,606,582,0,0,0,0,0,31,0,3899,0,4125,3326,15,323,0,241,220,0
2021,8,卸町,連坊,3972,1991,289,260,0,0,0,0,0,21,0,1681,0,1981,1408,0,285,1,197,90,0
2021,8,卸町,薬師堂,2477,1150,163,136,0,0,0,0,0,29,0,958,0,1327,795,4,216,0,210,102,0
2021,8,卸町,六丁の目,4074,1805,356,324,0,0,0,0,0,35,0,1414,0,2269,1557,13,315,0,214,170,0
2021,8,卸町,荒井,3884,1696,268,239,0,0,0,0,0,45,0,1382,1,2188,1645,4,165,0,237,137,0
2021,8,六丁の目,泉中央,1985,732,59,54,0,0,0,0,0,31,0,642,0,1253,839,1,340,0,18,55,0
2021,8,六丁の目,八乙女,564,184,45,42,0,0,0,0,0,8,0,131,0,380,215,0,156,0,4,5,0
2021,8,六丁の目,黒松,358,94,3,3,0,0,0,0,0,8,0,83,0,264,235,0,3,0,2,24,0
2021,8,六丁の目,旭ヶ丘,415,196,10,9,0,0,0,0,0,12,0,174,0,219,174,0,21,0,12,12,0
2021,8,六丁の目,台原,513,166,25,22,0,0,0,0,0,8,0,133,0,347,287,0,45,0,10,5,0
2021,8,六丁の目,北仙台,967,353,36,36,0,0,0,0,0,4,0,313,0,614,552,0,43,0,7,12,0
2021,8,六丁の目,北四番丁,1264,519,88,83,0,0,0,0,0,7,0,424,0,745,685,0,31,0,14,15,0
2021,8,六丁の目,勾当台公園,2739,993,86,69,0,0,0,0,0,9,0,898,0,1746,1673,0,10,0,54,9,0
2021,8,六丁の目,広瀬通,558,239,13,13,0,0,0,0,0,2,0,224,0,319,247,0,52,0,3,17,0
2021,8,六丁の目,仙台,28591,14117,2439,2337,0,0,0,0,0,133,0,11545,0,14474,11022,909,1693,2,419,429,0
2021,8,六丁の目,五橋,612,342,28,28,0,0,0,0,0,2,0,312,0,270,215,0,42,0,4,9,0
2021,8,六丁の目,愛宕橋,215,101,15,15,0,0,0,0,0,7,0,79,0,114,84,0,17,0,3,10,0
2021,8,六丁の目,河原町,325,82,10,10,0,0,0,0,0,2,0,70,0,243,188,0,1,0,7,47,0
2021,8,六丁の目,長町一丁目,577,198,20,19,0,0,0,0,0,6,0,172,0,379,181,0,168,0,7,23,0
2021,8,六丁の目,長町,795,338,45,43,0,0,0,0,0,21,0,272,0,457,311,0,45,0,62,39,0
2021,8,六丁の目,長町南,1232,400,42,38,0,0,0,0,0,14,0,344,0,832,649,0,69,0,34,80,0
2021,8,六丁の目,富沢,648,246,22,19,0,0,0,0,0,11,0,213,0,402,340,0,35,0,5,22,0
2021,8,六丁の目,八木山動物公園,1430,572,107,93,0,0,0,0,0,28,0,437,0,858,492,0,287,0,32,47,0
2021,8,六丁の目,青葉山,736,186,11,11,0,0,0,0,0,3,0,172,0,550,208,0,319,0,3,20,0
2021,8,六丁の目,川内,445,232,26,26,0,0,0,0,0,14,0,192,0,213,109,0,101,0,2,1,0
2021,8,六丁の目,国際センター,972,463,84,74,0,0,0,0,0,15,0,364,0,509,114,0,356,0,35,4,0
2021,8,六丁の目,大町西公園,1497,623,70,68,0,0,0,0,0,9,0,544,0,874,758,0,55,0,33,28,0
2021,8,六丁の目,青葉通一番町,7513,3776,333,318,0,0,0,0,0,38,0,3405,0,3737,3124,0,260,0,189,164,0
2021,8,六丁の目,宮城野通,7326,3575,508,475,0,0,0,0,0,20,0,3047,0,3751,3182,5,314,0,114,136,0
2021,8,六丁の目,連坊,2872,1337,226,207,0,0,0,0,0,5,0,1106,0,1535,1135,0,269,0,56,75,0
2021,8,六丁の目,薬師堂,3307,1787,370,323,0,0,0,0,0,13,0,1404,0,1520,855,36,314,0,136,179,0
2021,8,六丁の目,卸町,4136,1981,397,365,0,0,0,0,0,63,0,1521,0,2155,1450,3,298,0,249,155,0
2021,8,六丁の目,荒井,1003,493,84,64,0,0,0,0,0,22,0,387,0,510,312,3,76,1,70,48,0
2021,8,荒井,泉中央,1606,601,84,59,0,0,0,0,0,35,0,482,0,1005,780,0,131,3,22,69,0
2021,8,荒井,八乙女,436,145,16,16,0,0,0,0,0,3,0,126,0,291,220,0,56,0,8,7,0
2021,8,荒井,黒松,188,66,5,5,0,0,0,0,0,3,0,58,0,122,95,0,17,0,5,5,0
2021,8,荒井,旭ヶ丘,342,98,8,6,0,0,0,0,0,11,0,79,0,244,162,0,37,0,12,33,0
2021,8,荒井,台原,348,125,11,9,0,0,0,0,0,6,0,108,0,223,145,0,30,0,7,41,0
2021,8,荒井,北仙台,734,253,29,24,0,0,0,0,0,8,0,216,0,481,370,0,57,0,5,49,0
2021,8,荒井,北四番丁,1117,355,29,25,0,0,0,0,0,4,0,322,0,762,635,0,19,5,39,64,0
2021,8,荒井,勾当台公園,3670,1127,62,59,0,0,0,0,0,39,0,1026,0,2543,2360,0,22,2,92,67,0
2021,8,荒井,広瀬通,501,204,16,11,0,0,0,0,0,9,0,179,0,297,228,0,38,2,4,25,0
2021,8,荒井,仙台,21816,10252,1651,1524,0,0,0,0,0,223,0,8378,0,11564,8712,76,1506,13,492,765,0
2021,8,荒井,五橋,683,212,16,14,0,0,0,0,0,4,0,192,0,471,425,0,4,0,19,23,0
2021,8,荒井,愛宕橋,105,49,7,7,0,0,0,0,0,1,0,41,0,56,40,0,0,0,9,7,0
2021,8,荒井,河原町,259,52,5,5,0,0,0,0,0,2,0,45,0,207,183,0,3,0,5,16,0
2021,8,荒井,長町一丁目,536,99,17,15,0,0,0,0,0,2,0,80,0,437,152,0,229,0,19,37,0
2021,8,荒井,長町,801,249,38,36,0,0,0,0,0,26,0,185,0,552,361,0,34,0,42,115,0
2021,8,荒井,長町南,870,291,42,32,0,0,0,0,0,22,0,227,0,579,456,0,32,1,30,60,0
2021,8,荒井,富沢,654,202,17,17,0,0,0,0,0,16,0,169,0,452,383,0,32,5,3,29,0
2021,8,荒井,八木山動物公園,1455,599,142,115,0,0,0,0,0,106,0,351,0,856,386,0,262,4,25,179,0
2021,8,荒井,青葉山,528,139,8,6,0,0,0,0,0,5,0,126,0,389,166,0,213,0,0,10,0
2021,8,荒井,川内,280,102,7,6,0,0,0,0,0,3,0,92,0,178,59,0,76,0,13,30,0
2021,8,荒井,国際センター,692,333,51,42,0,0,0,0,0,33,0,249,0,359,117,0,214,0,11,17,0
2021,8,荒井,大町西公園,1257,515,54,52,0,0,0,0,0,18,0,443,0,742,660,0,35,4,36,7,0
2021,8,荒井,青葉通一番町,7931,3658,308,282,0,0,0,0,0,66,0,3284,0,4273,3559,0,244,4,294,172,0
2021,8,荒井,宮城野通,5325,2224,188,177,0,0,0,0,0,26,0,2010,0,3101,2612,0,185,0,147,157,0
2021,8,荒井,連坊,2288,836,132,121,0,0,0,0,0,20,0,684,0,1452,869,12,375,0,87,109,0
2021,8,荒井,薬師堂,2334,1035,170,155,0,0,0,0,0,18,0,847,0,1299,828,1,177,4,99,190,0
2021,8,荒井,卸町,3622,1609,230,203,0,0,0,0,0,40,0,1339,0,2013,1504,3,145,0,212,149,0
2021,8,荒井,六丁の目,987,476,97,83,0,0,0,0,0,27,0,352,0,511,352,2,54,1,62,40,0
2021,9,泉中央,八乙女,17448,7323,1031,953,0,0,0,0,0,149,0,6142,1,10125,5291,181,924,0,2239,1490,0
2021,9,泉中央,黒松,11672,5488,794,700,0,0,0,0,0,97,0,4597,0,6184,2804,236,614,0,1826,704,0
2021,9,泉中央,旭ヶ丘,14788,5979,783,574,0,0,0,0,0,72,0,5123,1,8809,4257,186,991,1,2035,1339,0
2021,9,泉中央,台原,13767,5581,568,495,0,0,0,0,0,36,0,4977,0,8186,3880,130,2215,0,1055,906,0
2021,9,泉中央,北仙台,27797,12060,1362,1282,0,0,0,0,0,70,0,10628,0,15737,8383,900,3993,0,1440,1021,0
2021,9,泉中央,北四番丁,32011,11384,961,885,0,0,0,0,0,84,0,10339,0,20627,15436,115,2544,4,1246,1282,0
2021,9,泉中央,勾当台公園,53634,21390,1847,1682,0,0,0,0,0,319,0,19224,0,32244,27222,59,679,3,2865,1416,0
2021,9,泉中央,広瀬通,50074,21906,2051,1916,0,0,0,0,0,207,0,19648,0,28168,22964,113,2404,0,1730,957,0
2021,9,泉中央,仙台,139601,67740,9826,9216,0,0,0,0,0,727,0,57184,3,71861,49377,2056,13488,2,3717,3221,0
2021,9,泉中央,五橋,13489,5066,470,429,0,0,0,0,0,81,0,4515,0,8423,4740,89,3032,0,406,156,0
2021,9,泉中央,愛宕橋,3046,1062,141,136,0,0,0,0,0,33,0,888,0,1984,861,28,897,0,102,96,0
2021,9,泉中央,河原町,4991,1758,191,180,0,0,0,0,0,40,0,1527,0,3233,2360,0,607,0,164,102,0
2021,9,泉中央,長町一丁目,3738,1545,149,136,0,0,0,0,0,69,0,1327,0,2193,1548,1,430,0,154,60,0
2021,9,泉中央,長町,11775,4172,487,434,0,0,0,0,0,193,0,3492,0,7603,5057,92,1411,0,451,592,0
2021,9,泉中央,長町南,9556,3461,405,359,0,0,0,0,0,253,0,2803,0,6095,4202,19,1006,0,464,404,0
2021,9,泉中央,富沢,6142,1853,237,219,0,0,0,0,0,104,0,1512,0,4289,2852,1,1081,5,146,204,0
2021,9,泉中央,八木山動物公園,2019,887,71,60,0,0,0,0,0,48,0,768,0,1132,449,49,490,0,84,60,0
2021,9,泉中央,青葉山,1495,431,38,35,0,0,0,0,0,15,0,378,0,1064,534,18,480,0,9,23,0
2021,9,泉中央,川内,839,464,34,34,0,0,0,0,0,34,0,396,0,375,166,0,162,0,28,19,0
2021,9,泉中央,国際センター,3291,557,65,63,0,0,0,0,0,32,0,460,0,2734,89,193,2381,0,53,18,0
2021,9,泉中央,大町西公園,1072,453,26,24,0,0,0,0,0,16,0,411,0,619,455,0,83,0,65,16,0
2021,9,泉中央,青葉通一番町,1784,735,48,46,0,0,0,0,0,32,0,655,0,1049,730,0,53,0,198,68,0
2021,9,泉中央,宮城野通,1768,675,38,36,0,0,0,0,0,20,0,617,0,1093,772,16,107,0,54,144,0
2021,9,泉中央,連坊,3625,690,68,62,0,0,0,0,0,18,0,604,0,2935,629,270,1927,0,60,49,0
2021,9,泉中央,薬師堂,4806,988,109,97,0,0,0,0,0,37,0,842,0,3818,1190,209,2255,0,72,92,0
2021,9,泉中央,卸町,2691,965,122,117,0,0,0,0,0,32,0,811,0,1726,1143,20,411,0,50,102,0
2021,9,泉中央,六丁の目,2279,678,68,47,0,0,0,0,0,28,0,582,0,1601,927,20,594,0,19,41,0
2021,9,泉中央,荒井,1547,563,56,54,0,0,0,0,0,44,0,463,0,984,706,2,150,0,59,67,0
2021,9,八乙女,泉中央,17133,8017,1093,1012,0,0,0,0,0,82,0,6842,0,9116,4597,183,808,1,2092,1435,0
2021,9,八乙女,黒松,1896,849,141,127,0,0,0,0,0,27,0,681,0,1047,434,27,97,0,306,183,0
2021,9,八乙女,旭ヶ丘,2791,1069,145,108,0,0,0,0,0,18,0,906,0,1722,890,13,214,0,319,286,0
2021,9,八乙女,台原,2866,1334,180,169,0,0,0,0,0,15,0,1139,0,1532,672,1,361,0,198,300,0
2021,9,八乙女,北仙台,6031,2419,309,289,0,0,0,0,0,14,0,2096,0,3612,2308,167,641,0,260,236,0
2021,9,八乙女,北四番丁,11460,5413,448,411,0,0,0,0,0,23,0,4942,0,6047,4888,1,481,7,330,340,0
2021,9,八乙女,勾当台公園,18565,6967,623,593,0,0,0,0,0,104,0,6240,0,11598,10329,10,236,0,758,265,0
2021,9,八乙女,広瀬通,17205,7318,649,616,0,0,0,0,0,68,0,6601,0,9887,8472,9,612,0,490,304,0
2021,9,八乙女,仙台,43188,19087,2655,2549,0,0,0,0,0,247,0,16184,1,24101,17804,461,4034,1,1096,705,0
2021,9,八乙女,五橋,4429,1446,139,132,0,0,0,0,0,28,0,1279,0,2983,2255,0,530,0,146,52,0
2021,9,八乙女,愛宕橋,720,337,78,78,0,0,0,0,0,12,0,247,0,383,190,0,171,0,16,6,0
2021,9,八乙女,河原町,1400,354,32,27,0,0,0,0,0,13,0,309,0,1046,697,0,251,0,62,36,0
2021,9,八乙女,長町一丁目,1081,384,65,52,0,0,0,0,0,18,0,301,0,697,472,0,147,0,42,36,0
2021,9,八乙女,長町,3811,1182,156,146,0,0,0,0,0,40,0,986,0,2629,1734,61,559,0,158,117,0
2021,9,八乙女,長町南,2943,965,85,77,0,0,0,0,0,70,0,810,0,1978,1358,0,381,0,123,116,0
2021,9,八乙女,富沢,1747,357,58,54,0,0,0,0,0,31,0,268,0,1390,1039,0,294,0,42,15,0
2021,9,八乙女,八木山動物公園,736,268,28,24,0,0,0,0,0,25,0,215,0,468,164,2,270,0,24,8,0
2021,9,八乙女,青葉山,455,159,8,8,0,0,0,0,0,4,0,147,0,296,172,0,96,0,3,25,0
2021,9,八乙女,川内,254,109,15,13,0,0,0,0,0,1,0,93,0,145,113,0,30,0,1,1,0
2021,9,八乙女,国際センター,591,135,15,15,0,0,0,0,0,10,0,110,0,456,24,0,398,0,32,2,0
2021,9,八乙女,大町西公園,353,172,6,5,0,0,0,0,0,12,0,154,0,181,151,0,11,0,18,1,0
2021,9,八乙女,青葉通一番町,805,382,30,27,0,0,0,0,0,10,0,342,0,423,348,0,4,0,45,26,0
2021,9,八乙女,宮城野通,715,374,39,37,0,0,0,0,0,11,0,324,0,341,304,0,3,0,6,28,0
2021,9,八乙女,連坊,701,132,34,34,0,0,0,0,0,3,0,95,0,569,191,17,351,0,6,4,0
2021,9,八乙女,薬師堂,1251,334,25,25,0,0,0,0,0,3,0,306,0,917,563,6,313,0,23,12,0
2021,9,八乙女,卸町,1187,340,23,23,0,0,0,0,0,7,0,310,0,847,713,0,60,0,10,64,0
2021,9,八乙女,六丁の目,831,165,11,10,0,0,0,0,0,15,0,139,0,666,375,0,279,0,11,1,0
2021,9,八乙女,荒井,541,162,14,14,0,0,0,0,0,5,0,143,0,379,286,0,69,0,19,5,0
2021,9,黒松,泉中央,11653,5635,820,739,0,0,0,0,0,94,0,4721,0,6018,2907,223,496,0,1713,679,0
2021,9,黒松,八乙女,2190,852,146,135,0,0,0,0,0,54,0,652,0,1338,695,58,72,0,343,170,0
2021,9,黒松,旭ヶ丘,1887,429,72,60,0,0,0,0,0,24,0,333,0,1458,606,0,48,0,588,216,0
2021,9,黒松,台原,2033,737,85,76,0,0,0,0,0,24,0,628,0,1296,512,11,139,0,455,179,0
2021,9,黒松,北仙台,3735,1525,152,141,0,0,0,0,0,26,0,1347,0,2210,1142,159,293,0,388,228,0
2021,9,黒松,北四番丁,5650,1935,108,93,0,0,0,0,0,7,0,1820,0,3715,2834,1,308,1,267,304,0
2021,9,黒松,勾当台公園,11021,4366,445,393,0,0,0,0,0,40,0,3881,0,6655,5466,2,129,0,820,238,0
2021,9,黒松,広瀬通,10627,4177,442,429,0,0,0,0,0,32,0,3703,0,6450,5372,3,265,0,619,191,0
2021,9,黒松,仙台,23536,10511,1523,1466,0,0,0,0,0,71,0,8917,0,13025,9896,232,1442,0,780,675,0
2021,9,黒松,五橋,1964,670,40,36,0,0,0,0,0,16,0,614,0,1294,803,0,365,0,35,91,0
2021,9,黒松,愛宕橋,341,108,4,4,0,0,0,0,0,5,0,99,0,233,179,0,31,0,19,4,0
2021,9,黒松,河原町,588,185,32,30,0,0,0,0,0,5,0,148,0,403,307,0,21,0,31,44,0
2021,9,黒松,長町一丁目,670,165,41,11,0,0,0,0,0,6,0,118,0,505,373,0,52,0,35,45,0
2021,9,黒松,長町,1350,561,66,57,0,0,0,0,0,33,0,462,0,789,593,0,36,0,85,75,0
2021,9,黒松,長町南,1222,476,72,59,0,0,0,0,0,22,0,382,0,746,581,0,30,0,83,52,0
2021,9,黒松,富沢,504,183,18,18,0,0,0,0,0,17,0,148,0,321,270,0,17,0,13,21,0
2021,9,黒松,八木山動物公園,246,79,2,2,0,0,0,0,0,13,0,64,0,167,86,0,71,0,9,1,0
2021,9,黒松,青葉山,563,149,1,1,0,0,0,0,0,0,0,148,0,414,233,0,180,0,1,0,0
2021,9,黒松,川内,93,32,4,4,0,0,0,0,0,3,0,25,0,61,15,0,46,0,0,0,0
2021,9,黒松,国際センター,337,72,10,10,0,0,0,0,0,4,0,58,0,265,0,31,225,0,7,2,0
2021,9,黒松,大町西公園,138,84,2,2,0,0,0,0,0,3,0,79,0,54,43,0,0,0,7,4,0
2021,9,黒松,青葉通一番町,236,78,2,2,0,0,0,0,0,4,0,72,0,158,113,0,5,0,37,3,0
2021,9,黒松,宮城野通,88,41,2,2,0,0,0,0,0,2,0,37,0,47,25,0,1,0,9,12,0
2021,9,黒松,連坊,445,76,3,3,0,0,0,0,0,4,0,69,0,369,120,0,234,0,10,5,0
2021,9,黒松,薬師堂,411,128,4,4,0,0,0,0,0,4,0,120,0,283,99,0,144,0,18,22,0
2021,9,黒松,卸町,367,94,14,11,0,0,0,0,0,7,0,73,0,273,247,0,0,0,6,20,0
2021,9,黒松,六丁の目,378,84,5,5,0,0,0,0,0,6,0,73,0,294,229,0,32,0,6,27,0
2021,9,黒松,荒井,240,85,19,19,0,0,0,0,0,5,0,61,0,155,116,0,16,0,5,18,0
2021,9,旭ヶ丘,泉中央,14746,6041,832,611,0,0,0,0,0,63,0,5146,0,8705,4304,181,1028,0,1974,1218,0
2021,9,旭ヶ丘,八乙女,2749,1087,146,129,0,0,0,0,0,10,0,931,0,1662,862,17,172,0,274,337,0
2021,9,旭ヶ丘,黒松,1404,381,69,52,0,0,0,0,0,18,0,294,0,1023,319,0,47,0,486,171,0
2021,9,旭ヶ丘,台原,1891,787,168,113,0,0,0,0,0,13,0,606,0,1104,348,14,76,0,465,201,0
2021,9,旭ヶ丘,北仙台,5348,2455,343,311,0,0,0,0,0,9,0,2103,0,2893,1537,140,359,0,496,361,0
2021,9,旭ヶ丘,北四番丁,9357,3548,252,219,0,0,0,0,0,18,0,3278,0,5809,4501,9,446,4,442,407,0
2021,9,旭ヶ丘,勾当台公園,18154,7164,722,661,0,0,0,0,0,47,0,6395,0,10990,8580,1,172,1,1606,630,0
2021,9,旭ヶ丘,広瀬通,16582,7308,757,723,0,0,0,0,0,30,0,6521,0,9274,7373,6,510,0,947,438,0
2021,9,旭ヶ丘,仙台,35013,15134,2069,1931,0,0,0,0,0,89,0,12976,0,19879,15111,210,1809,0,1536,1213,0
2021,9,旭ヶ丘,五橋,2971,935,109,96,0,0,0,0,0,8,0,818,0,2036,1411,0,345,0,166,114,0
2021,9,旭ヶ丘,愛宕橋,452,173,30,25,0,0,0,0,0,0,0,143,0,279,142,0,56,0,49,32,0
2021,9,旭ヶ丘,河原町,837,317,27,18,0,0,0,0,0,6,0,284,0,520,340,0,34,0,93,53,0
2021,9,旭ヶ丘,長町一丁目,1376,429,41,34,0,0,0,0,0,10,0,378,0,947,512,0,244,0,73,118,0
2021,9,旭ヶ丘,長町,2822,1044,124,96,0,0,0,0,0,24,0,896,0,1778,1202,1,121,0,191,263,0
2021,9,旭ヶ丘,長町南,2811,1062,133,110,0,0,0,0,0,32,0,897,0,1749,1169,0,109,0,220,251,0
2021,9,旭ヶ丘,富沢,1515,403,50,39,0,0,0,0,0,14,0,339,0,1112,846,0,128,0,49,89,0
2021,9,旭ヶ丘,八木山動物公園,605,207,32,24,0,0,0,0,0,10,0,165,0,398,194,0,116,0,57,31,0
2021,9,旭ヶ丘,青葉山,378,102,6,6,0,0,0,0,0,3,0,93,0,276,146,0,124,0,5,1,0
2021,9,旭ヶ丘,川内,299,118,4,4,0,0,0,0,0,2,0,112,0,181,139,0,22,0,3,17,0
2021,9,旭ヶ丘,国際センター,452,147,8,5,0,0,0,0,0,4,0,135,0,305,47,20,168,0,37,33,0
2021,9,旭ヶ丘,大町西公園,214,87,12,10,0,0,0,0,0,2,0,73,0,127,95,0,9,0,11,12,0
2021,9,旭ヶ丘,青葉通一番町,905,395,15,11,0,0,0,0,0,3,0,377,0,510,304,0,6,0,159,41,0
2021,9,旭ヶ丘,宮城野通,834,327,13,13,0,0,0,0,0,3,0,311,0,507,425,0,6,0,31,45,0
2021,9,旭ヶ丘,連坊,464,76,16,15,0,0,0,0,0,2,0,58,0,388,185,19,155,0,17,12,0
2021,9,旭ヶ丘,薬師堂,616,174,36,35,0,0,0,0,0,6,0,132,0,442,139,0,229,1,58,15,0
2021,9,旭ヶ丘,卸町,852,229,22,22,0,0,0,0,0,11,0,196,0,623,548,0,13,0,19,43,0
2021,9,旭ヶ丘,六丁の目,516,246,4,3,0,0,0,0,0,11,0,231,0,270,176,0,67,0,19,8,0
2021,9,旭ヶ丘,荒井,442,123,5,5,0,0,0,0,0,13,0,105,0,319,227,0,14,0,6,72,0
2021,9,台原,泉中央,14804,6446,729,644,0,0,0,0,0,35,0,5682,0,8358,3860,126,2331,0,1083,958,0
2021,9,台原,八乙女,2943,1419,184,171,0,0,0,0,0,11,0,1224,0,1524,646,1,408,0,197,272,0
2021,9,台原,黒松,1681,640,75,62,0,0,0,0,0,16,0,549,0,1041,415,7,123,0,370,126,0
2021,9,台原,旭ヶ丘,1521,674,107,82,0,0,0,0,0,11,0,556,0,847,334,18,28,0,288,179,0
2021,9,台原,北仙台,4100,1612,219,200,0,0,0,0,0,17,0,1376,0,2488,1237,6,644,0,282,319,0
2021,9,台原,北四番丁,7429,3523,228,186,0,0,0,0,0,11,0,3284,0,3906,2798,97,352,1,358,300,0
2021,9,台原,勾当台公園,18543,10322,1082,1011,0,0,0,0,0,40,0,9199,1,8221,5914,3,286,0,1449,569,0
2021,9,台原,広瀬通,14199,5978,625,610,0,0,0,0,0,21,0,5332,0,8221,6676,5,517,0,602,421,0
2021,9,台原,仙台,30765,13593,2020,1870,0,0,0,0,0,37,0,11536,0,17172,13015,232,2079,0,929,917,0
2021,9,台原,五橋,3264,1299,137,129,0,0,0,0,0,5,0,1157,0,1965,1286,18,403,0,160,98,0
2021,9,台原,愛宕橋,589,200,33,32,0,0,0,0,0,1,0,166,0,389,255,0,71,0,38,25,0
2021,9,台原,河原町,1174,379,43,42,0,0,0,0,0,2,0,334,0,795,533,0,110,0,41,111,0
2021,9,台原,長町一丁目,1212,364,46,41,0,0,0,0,0,3,0,315,0,848,426,0,298,0,63,61,0
2021,9,台原,長町,3249,1113,93,64,0,0,0,0,0,21,0,999,0,2136,1304,0,344,0,195,293,0
2021,9,台原,長町南,3204,1061,146,74,0,0,0,0,0,21,0,894,0,2143,1199,0,579,0,162,203,0
2021,9,台原,富沢,1780,425,43,37,0,0,0,0,0,8,0,374,0,1355,656,0,520,1,49,129,0
2021,9,台原,八木山動物公園,528,253,35,32,0,0,0,0,0,11,0,207,0,275,113,0,90,0,31,41,0
2021,9,台原,青葉山,460,180,12,11,0,0,0,0,0,5,0,163,0,280,164,0,78,0,3,35,0
2021,9,台原,川内,244,91,12,11,0,0,0,0,0,0,0,79,0,153,78,0,67,0,8,0,0
2021,9,台原,国際センター,423,122,15,15,0,0,0,0,0,6,0,101,0,301,56,0,209,0,20,16,0
2021,9,台原,大町西公園,258,101,12,12,0,0,0,0,0,1,0,88,0,157,95,18,13,0,20,11,0
2021,9,台原,青葉通一番町,732,376,11,11,0,0,0,0,0,2,0,363,0,356,220,0,37,0,58,41,0
2021,9,台原,宮城野通,632,294,31,17,0,0,0,0,0,2,0,261,0,338,249,0,13,0,35,41,0
2021,9,台原,連坊,442,100,19,18,0,0,0,0,0,1,0,80,0,342,179,0,97,0,27,39,0
2021,9,台原,薬師堂,620,199,27,27,0,0,0,0,0,1,0,171,0,421,206,7,139,0,13,56,0
2021,9,台原,卸町,694,198,13,11,0,0,0,0,0,1,0,184,0,496,453,0,14,0,16,13,0
2021,9,台原,六丁の目,806,229,16,16,0,0,0,0,0,10,0,203,0,577,499,0,53,0,14,11,0
2021,9,台原,荒井,428,115,14,11,0,0,0,0,0,2,0,99,0,313,195,0,44,1,8,65,0
2021,9,北仙台,泉中央,29175,12927,1357,1261,0,0,0,0,0,72,0,11498,0,16248,8627,885,4252,0,1403,1081,0
2021,9,北仙台,八乙女,6337,2632,283,262,0,0,0,0,0,20,0,2329,0,3705,2389,155,607,0,298,256,0
2021,9,北仙台,黒松,3960,1606,163,154,0,0,0,0,0,21,0,1422,0,2354,1321,151,244,0,387,251,0
2021,9,北仙台,旭ヶ丘,5655,2571,311,286,0,0,0,0,0,18,0,2242,0,3084,1817,135,333,0,433,366,0
2021,9,北仙台,台原,4846,1788,254,230,0,0,0,0,0,20,0,1514,0,3058,1679,21,631,0,370,357,0
2021,9,北仙台,北四番丁,4863,2684,197,186,0,0,0,0,0,21,0,2466,0,2179,1577,33,86,0,236,247,0
2021,9,北仙台,勾当台公園,21002,11330,1280,1226,0,0,0,0,0,58,0,9992,0,9672,7717,26,170,0,1145,614,0
2021,9,北仙台,広瀬通,19012,10539,1142,1081,0,0,0,0,0,46,0,9351,0,8473,6873,97,408,0,698,397,0
