年月日,乗車駅,降車駅,総計,定期以外計,普通券計,普通券大人,普通券小人,乗継計,乗継大人,乗継小人,地下売,バス売,一日券,プリペイド,ICSF,定期以外その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,定期その他
2018-05-01,台原,旭ヶ丘,2573,1196,233,201,32,0,0,0,0,0,16,0,947,0,1377,459,41,126,0,497,254,0
2018-05-01,台原,北仙台,5121,2034,431,399,32,0,0,0,0,0,27,0,1576,0,3087,1088,66,1162,2,441,328,0
2018-05-01,台原,北四番丁,8934,4438,534,497,37,0,0,0,0,0,9,0,3895,0,4496,3032,15,639,3,506,301,0
2018-05-01,台原,勾当台公園,28769,17200,2900,2702,198,0,0,0,0,0,70,0,14229,1,11569,7983,7,582,0,2479,518,0
2018-05-01,台原,広瀬通,19649,9192,1542,1490,52,0,0,0,0,0,40,0,7610,0,10457,7905,24,1213,0,848,467,0
2018-05-01,台原,仙台,42451,20457,3940,3658,282,0,0,0,0,0,141,0,16376,0,21994,15181,425,3768,3,1589,1028,0
2018-05-01,台原,五橋,4199,1671,244,224,20,0,0,0,0,0,18,0,1409,0,2528,1317,4,834,0,227,146,0
2018-05-01,台原,愛宕橋,883,302,60,54,6,0,0,0,0,0,2,0,240,0,581,440,0,84,0,53,4,0
2018-05-01,台原,河原町,1380,548,72,67,5,0,0,0,0,0,1,0,475,0,832,520,0,161,0,90,61,0
2018-05-01,台原,長町一丁目,1691,544,76,62,14,0,0,0,0,0,2,0,466,0,1147,533,0,483,0,83,48,0
2018-05-01,台原,長町,3478,1250,239,220,19,0,0,0,0,0,21,0,990,0,2228,1234,18,451,0,270,255,0
2018-05-01,台原,長町南,4898,1573,315,252,63,0,0,0,0,0,31,0,1227,0,3325,1695,58,1026,0,311,235,0
2018-05-01,台原,富沢,2297,645,155,143,12,0,0,0,0,0,18,0,472,0,1652,742,0,771,2,91,46,0
2018-05-01,台原,八木山動物公園,941,356,95,69,26,0,0,0,0,0,30,0,231,0,585,137,0,366,0,40,42,0
2018-05-01,台原,青葉山,1007,287,20,20,0,0,0,0,0,0,0,0,267,0,720,277,0,377,0,45,21,0
2018-05-01,台原,川内,640,169,17,16,1,0,0,0,0,0,1,0,151,0,471,82,0,367,0,18,4,0
2018-05-01,台原,国際センター,711,305,26,26,0,0,0,0,0,0,12,0,267,0,406,122,1,236,1,43,3,0
2018-05-01,台原,大町西公園,296,158,17,15,2,0,0,0,0,0,0,0,141,0,138,86,8,28,0,12,4,0
2018-05-01,台原,青葉通一番町,771,315,30,26,4,0,0,0,0,0,8,0,277,0,456,301,0,10,0,115,30,0
2018-05-01,台原,宮城野通,796,320,41,21,20,0,0,0,0,0,4,0,275,0,476,366,0,21,0,53,36,0
2018-05-01,台原,連坊,568,183,14,14,0,0,0,0,0,0,2,0,167,0,385,190,0,164,0,24,7,0
2018-05-01,台原,薬師堂,802,236,35,33,2,0,0,0,0,0,2,0,198,1,566,263,0,132,0,25,146,0
2018-05-01,台原,卸町,653,329,51,51,0,0,0,0,0,0,6,0,272,0,324,268,0,25,0,20,11,0
2018-05-01,台原,六丁の目,537,196,51,49,2,0,0,0,0,0,12,0,133,0,341,288,0,41,0,5,7,0
2018-05-01,台原,荒井,539,199,43,33,10,0,0,0,0,0,8,0,148,0,340,234,0,18,1,26,61,0
2018-05-01,北仙台,泉中央,43710,18023,2941,2723,218,0,0,0,0,0,144,0,14938,0,25687,9606,3247,9865,3,1849,1117,0
2018-05-01,北仙台,八乙女,9454,4128,685,646,39,0,0,0,0,0,25,0,3418,0,5326,2739,314,1564,0,392,317,0
2018-05-01,北仙台,黒松,5103,2039,275,259,16,0,0,0,0,0,31,0,1733,0,3064,1273,346,592,0,568,285,0
2018-05-01,北仙台,旭ヶ丘,8820,3953,730,658,72,0,0,0,0,0,30,0,3192,1,4867,2034,250,1168,1,935,479,0
2018-05-01,北仙台,台原,5951,2349,416,371,45,0,0,0,0,0,36,0,1897,0,3602,1697,74,1005,1,523,302,0
2018-05-01,北仙台,北四番丁,5950,3470,463,417,46,0,0,0,0,0,27,0,2980,0,2480,1793,38,183,1,288,177,0
2018-05-01,北仙台,勾当台公園,32533,19960,3604,3384,220,0,0,0,0,0,112,0,16244,0,12573,9420,63,504,1,1953,632,0
2018-05-01,北仙台,広瀬通,27877,17686,3261,3134,127,0,0,0,0,0,64,0,14361,0,10191,8055,84,753,0,986,313,0
2018-05-01,北仙台,仙台,36920,19494,4119,3924,195,0,0,0,0,0,171,0,15203,1,17426,11653,258,3017,1,1502,995,0
2018-05-01,北仙台,五橋,7472,3443,525,499,26,0,0,0,0,0,14,0,2904,0,4029,2263,38,1263,0,310,155,0
2018-05-01,北仙台,愛宕橋,1563,542,83,79,4,0,0,0,0,0,15,0,444,0,1021,590,45,205,0,123,58,0
2018-05-01,北仙台,河原町,3418,1378,189,180,9,0,0,0,0,0,18,0,1171,0,2040,1367,0,390,0,181,102,0
2018-05-01,北仙台,長町一丁目,3280,1333,244,236,8,0,0,0,0,0,25,0,1064,0,1947,968,90,633,0,149,107,0
2018-05-01,北仙台,長町,5272,2117,390,351,39,0,0,0,0,0,47,0,1680,0,3155,1826,8,641,0,403,277,0
2018-05-01,北仙台,長町南,8503,3593,564,491,73,0,0,0,0,0,55,0,2974,0,4910,2879,108,1187,0,410,326,0
2018-05-01,北仙台,富沢,4298,1777,255,239,16,0,0,0,0,0,39,0,1483,0,2521,1474,23,859,0,112,53,0
2018-05-01,北仙台,八木山動物公園,1792,687,125,90,35,0,0,0,0,0,49,0,513,0,1105,142,1,806,0,100,56,0
2018-05-01,北仙台,青葉山,2510,605,63,60,3,0,0,0,0,0,5,0,537,0,1905,620,19,1240,0,23,3,0
2018-05-01,北仙台,川内,837,300,47,47,0,0,0,0,0,0,8,0,245,0,537,106,104,306,0,18,3,0
2018-05-01,北仙台,国際センター,845,392,47,43,4,0,0,0,0,0,9,0,336,0,453,108,148,142,1,49,5,0
2018-05-01,北仙台,大町西公園,527,227,33,29,4,0,0,0,0,0,5,0,189,0,300,228,21,30,0,18,3,0
2018-05-01,北仙台,青葉通一番町,408,211,38,34,4,0,0,0,0,0,7,0,166,0,197,118,1,25,0,43,10,0
2018-05-01,北仙台,宮城野通,663,362,32,29,3,0,0,0,0,0,1,0,329,0,301,193,1,28,0,40,39,0
2018-05-01,北仙台,連坊,890,419,44,39,5,0,0,0,0,0,2,0,373,0,471,161,134,91,0,57,28,0
2018-05-01,北仙台,薬師堂,1913,666,92,89,3,0,0,0,0,0,3,0,571,0,1247,548,19,575,0,67,38,0
2018-05-01,北仙台,卸町,1191,584,78,77,1,0,0,0,0,0,3,0,503,0,607,497,0,58,0,31,21,0
2018-05-01,北仙台,六丁の目,1406,507,126,119,7,0,0,0,0,0,7,0,374,0,899,784,0,85,0,10,20,0
2018-05-01,北仙台,荒井,1002,333,33,32,1,0,0,0,0,0,12,0,288,0,669,476,0,74,0,55,64,0
2018-05-01,北四番丁,泉中央,41356,15763,2062,1868,194,0,0,0,0,0,122,0,13578,1,25593,16145,410,5738,20,1868,1412,0
2018-05-01,北四番丁,八乙女,13384,6987,710,671,39,0,0,0,0,0,33,0,6244,0,6397,4809,5,770,3,509,301,0
2018-05-01,北四番丁,黒松,5685,1974,256,235,21,0,0,0,0,0,12,0,1706,0,3711,2590,10,411,1,488,211,0
2018-05-01,北四番丁,旭ヶ丘,10375,4199,553,461,92,0,0,0,0,0,47,0,3599,0,6176,4214,2,725,70,717,448,0
2018-05-01,北四番丁,台原,7637,3735,483,440,43,0,0,0,0,0,14,0,3238,0,3902,2559,12,600,1,439,291,0
2018-05-01,北四番丁,北仙台,5458,2839,470,413,57,0,0,0,0,0,33,0,2336,0,2619,1787,51,208,0,318,255,0
2018-05-01,北四番丁,勾当台公園,4264,1816,372,332,40,0,0,0,0,0,61,0,1383,0,2448,1699,32,155,1,407,154,0
2018-05-01,北四番丁,広瀬通,9668,5328,1124,1057,67,0,0,0,0,0,63,0,4141,0,4340,3436,73,459,1,225,146,0
2018-05-01,北四番丁,仙台,56214,31836,6339,6083,256,0,0,0,0,0,159,0,25337,1,24378,19697,1302,1703,17,885,774,0
2018-05-01,北四番丁,五橋,7228,4149,660,575,85,0,0,0,0,0,11,0,3478,0,3079,1785,221,565,1,359,148,0
2018-05-01,北四番丁,愛宕橋,1897,967,164,158,6,0,0,0,0,0,2,0,801,0,930,637,20,141,0,105,27,0
2018-05-01,北四番丁,河原町,4682,2235,281,259,22,0,0,0,0,0,4,0,1950,0,2447,1959,0,139,0,161,188,0
2018-05-01,北四番丁,長町一丁目,4684,2015,277,245,32,0,0,0,0,0,5,0,1733,0,2669,1897,1,402,0,259,110,0
2018-05-01,北四番丁,長町,11996,5303,873,775,98,0,0,0,0,0,29,0,4400,1,6693,4547,117,719,8,782,520,0
2018-05-01,北四番丁,長町南,11069,4742,794,710,84,0,0,0,0,0,57,0,3891,0,6327,4164,110,990,3,584,476,0
2018-05-01,北四番丁,富沢,8035,2934,427,392,35,0,0,0,0,0,33,0,2474,0,5101,4192,0,546,8,189,166,0
2018-05-01,北四番丁,八木山動物公園,1760,823,106,84,22,0,0,0,0,0,36,0,681,0,937,617,0,225,1,67,27,0
2018-05-01,北四番丁,青葉山,2236,836,72,71,1,0,0,0,0,0,2,0,762,0,1400,330,7,1051,0,8,4,0
2018-05-01,北四番丁,川内,1302,629,69,69,0,0,0,0,0,0,13,0,547,0,673,162,150,347,0,11,3,0
2018-05-01,北四番丁,国際センター,796,610,102,97,5,0,0,0,0,0,10,0,498,0,186,37,54,69,0,26,0,0
2018-05-01,北四番丁,大町西公園,409,301,48,45,3,0,0,0,0,0,5,0,248,0,108,58,1,24,0,20,5,0
2018-05-01,北四番丁,青葉通一番町,467,305,39,34,5,0,0,0,0,0,6,0,260,0,162,73,2,38,0,27,22,0
2018-05-01,北四番丁,宮城野通,744,426,58,57,1,0,0,0,0,0,4,0,364,0,318,191,0,32,0,63,32,0
2018-05-01,北四番丁,連坊,1455,742,109,91,18,0,0,0,0,0,1,0,632,0,713,360,143,84,0,78,48,0
2018-05-01,北四番丁,薬師堂,2291,1067,115,113,2,0,0,0,0,0,4,0,948,0,1224,757,213,136,0,63,55,0
2018-05-01,北四番丁,卸町,1380,585,97,94,3,0,0,0,0,0,12,0,476,0,795,648,0,58,0,26,63,0
2018-05-01,北四番丁,六丁の目,1497,596,87,81,6,0,0,0,0,0,3,0,506,0,901,797,0,44,0,13,47,0
2018-05-01,北四番丁,荒井,1114,532,75,69,6,0,0,0,0,0,9,0,448,0,582,444,0,53,13,29,43,0
2018-05-01,勾当台公園,泉中央,86680,40797,7437,6589,848,0,0,0,0,0,722,0,32637,1,45883,35145,223,2663,3,6510,1339,0
2018-05-01,勾当台公園,八乙女,27414,11747,2198,1955,243,0,0,0,0,0,167,0,9381,1,15667,12853,5,707,1,1750,351,0
2018-05-01,勾当台公園,黒松,15209,6297,956,851,105,0,0,0,0,0,78,0,5263,0,8912,6691,35,327,0,1613,246,0
2018-05-01,勾当台公園,旭ヶ丘,28421,12217,2351,2037,314,0,0,0,0,0,125,0,9741,0,16204,10873,4,763,0,3633,931,0
2018-05-01,勾当台公園,台原,26598,14799,2346,2160,186,0,0,0,0,0,81,0,12372,0,11799,8018,12,648,0,2613,508,0
2018-05-01,勾当台公園,北仙台,30055,17004,2955,2735,220,0,0,0,0,0,131,0,13918,0,13051,9755,64,670,1,1949,612,0
2018-05-01,勾当台公園,北四番丁,4381,2020,410,359,51,0,0,0,0,0,81,0,1529,0,2361,1497,33,179,3,521,128,0
2018-05-01,勾当台公園,広瀬通,2628,1076,235,207,28,0,0,0,0,0,105,0,736,0,1552,1135,12,109,1,173,122,0
2018-05-01,勾当台公園,仙台,72582,46028,11623,10869,754,0,0,0,0,0,663,0,33742,0,26554,21815,255,1260,7,2403,814,0
2018-05-01,勾当台公園,五橋,10933,6409,1158,1072,86,0,0,0,0,0,63,0,5188,0,4524,3198,101,325,0,723,177,0
2018-05-01,勾当台公園,愛宕橋,5048,2376,425,395,30,0,0,0,0,0,21,0,1930,0,2672,1989,13,66,0,554,50,0
2018-05-01,勾当台公園,河原町,10832,5143,973,837,136,0,0,0,0,0,23,0,4147,0,5689,4658,5,161,2,643,220,0
2018-05-01,勾当台公園,長町一丁目,9198,3986,611,547,64,0,0,0,0,0,36,0,3339,0,5212,4279,2,151,0,570,210,0
2018-05-01,勾当台公園,長町,27305,12914,2252,2031,221,0,0,0,0,0,121,0,10541,0,14391,11138,6,373,4,2221,649,0
2018-05-01,勾当台公園,長町南,33236,16073,3021,2559,462,0,0,0,0,0,260,0,12792,0,17163,13340,10,457,0,2657,699,0
2018-05-01,勾当台公園,富沢,19638,7549,1146,962,184,0,0,0,0,0,115,0,6288,0,12089,10961,0,347,6,592,183,0
2018-05-01,勾当台公園,八木山動物公園,2196,1012,180,144,36,0,0,0,0,0,54,0,777,1,1184,790,1,77,0,218,98,0
2018-05-01,勾当台公園,青葉山,680,426,69,66,3,0,0,0,0,0,9,0,348,0,254,50,45,113,0,23,23,0
2018-05-01,勾当台公園,川内,1252,399,55,51,4,0,0,0,0,0,11,0,333,0,853,717,43,77,0,10,6,0
2018-05-01,勾当台公園,国際センター,765,588,110,104,6,0,0,0,0,0,38,0,440,0,177,103,2,38,0,30,4,0
2018-05-01,勾当台公園,大町西公園,331,219,45,44,1,0,0,0,0,0,5,0,169,0,112,51,0,4,0,52,5,0
2018-05-01,勾当台公園,青葉通一番町,298,168,32,29,3,0,0,0,0,0,23,0,113,0,130,49,0,15,0,55,11,0
2018-05-01,勾当台公園,宮城野通,1236,889,208,186,22,0,0,0,0,0,24,0,657,0,347,198,0,9,0,93,47,0
2018-05-01,勾当台公園,連坊,3116,1612,185,165,20,0,0,0,0,0,16,0,1411,0,1504,1231,4,40,0,176,53,0
2018-05-01,勾当台公園,薬師堂,4355,2520,313,287,26,0,0,0,0,0,18,0,2189,0,1835,1288,26,47,1,348,125,0
2018-05-01,勾当台公園,卸町,2876,1492,303,262,41,0,0,0,0,0,15,0,1174,0,1384,1161,0,27,0,162,34,0
2018-05-01,勾当台公園,六丁の目,2472,1116,218,167,51,0,0,0,0,0,25,0,873,0,1356,1194,0,59,0,60,43,0
2018-05-01,勾当台公園,荒井,3042,1392,257,204,53,0,0,0,0,0,51,0,1084,0,1650,1399,0,29,0,174,48,0
2018-05-01,広瀬通,泉中央,73105,34801,6142,5786,356,0,0,0,0,0,370,0,28289,0,38304,26867,548,6840,0,3168,881,0
2018-05-01,広瀬通,八乙女,21447,10063,1685,1587,98,0,0,0,0,0,94,0,8284,0,11384,8865,43,1471,0,787,218,0
2018-05-01,広瀬通,黒松,13157,5442,802,754,48,0,0,0,0,0,40,0,4600,0,7715,6112,36,631,0,709,227,0
2018-05-01,広瀬通,旭ヶ丘,20488,9112,1796,1668,128,0,0,0,0,0,61,0,7255,0,11376,8160,53,1148,0,1590,425,0
2018-05-01,広瀬通,台原,13934,5822,1055,992,63,0,0,0,0,0,21,0,4745,1,8112,6160,7,957,0,576,412,0
2018-05-01,広瀬通,北仙台,22611,13321,2678,2565,113,0,0,0,0,0,65,0,10578,0,9290,7322,106,868,0,681,313,0
2018-05-01,広瀬通,北四番丁,7360,4368,950,917,33,0,0,0,0,0,54,0,3364,0,2992,2284,86,298,2,199,123,0
2018-05-01,広瀬通,勾当台公園,2115,917,221,195,26,0,0,0,0,0,74,0,622,0,1198,758,18,107,0,196,119,0
2018-05-01,広瀬通,仙台,12759,8379,2585,2410,175,0,0,0,0,0,197,0,5597,0,4380,2694,218,1099,1,188,180,0
2018-05-01,広瀬通,五橋,5737,3503,690,669,21,0,0,0,0,0,26,0,2787,0,2234,1480,40,511,0,121,82,0
2018-05-01,広瀬通,愛宕橋,3940,2217,489,473,16,0,0,0,0,0,18,0,1710,0,1723,1329,6,204,0,114,70,0
2018-05-01,広瀬通,河原町,10340,5875,1090,1051,39,0,0,0,0,0,12,0,4773,0,4465,3552,166,404,0,256,87,0
2018-05-01,広瀬通,長町一丁目,7365,3372,563,536,27,0,0,0,0,0,18,0,2791,0,3993,3059,18,552,0,251,113,0
2018-05-01,広瀬通,長町,17816,8938,1763,1628,135,0,0,0,0,0,76,0,7099,0,8878,6196,73,1414,1,861,333,0
2018-05-01,広瀬通,長町南,25088,12606,2564,2368,196,0,0,0,0,0,121,0,9920,1,12482,9352,117,1435,0,1065,513,0
2018-05-01,広瀬通,富沢,16754,7365,1260,1161,99,0,0,0,0,0,72,0,6033,0,9389,7794,5,1192,0,261,137,0
2018-05-01,広瀬通,八木山動物公園,424,229,79,65,14,0,0,0,0,0,28,0,122,0,195,85,0,79,0,24,7,0
2018-05-01,広瀬通,青葉山,74,46,4,3,1,0,0,0,0,0,3,0,39,0,28,3,1,11,0,13,0,0
2018-05-01,広瀬通,川内,106,72,23,23,0,0,0,0,0,0,3,0,46,0,34,16,0,14,0,3,1,0
2018-05-01,広瀬通,国際センター,502,485,116,112,4,0,0,0,0,0,18,0,351,0,17,1,1,10,0,2,3,0
2018-05-01,広瀬通,大町西公園,96,60,8,8,0,0,0,0,0,0,5,0,47,0,36,13,0,5,0,9,9,0
2018-05-01,広瀬通,青葉通一番町,34,24,5,3,2,0,0,0,0,0,1,0,18,0,10,2,1,3,0,4,0,0
2018-05-01,広瀬通,宮城野通,255,191,44,41,3,0,0,0,0,0,6,0,141,0,64,47,1,5,0,6,5,0
2018-05-01,広瀬通,連坊,584,351,59,55,4,0,0,0,0,0,0,0,292,0,233,190,16,10,0,16,1,0
2018-05-01,広瀬通,薬師堂,1197,657,147,146,1,0,0,0,0,0,4,0,506,0,540,389,61,25,0,20,45,0
2018-05-01,広瀬通,卸町,820,468,107,106,1,0,0,0,0,0,10,0,351,0,352,304,0,23,0,13,12,0
2018-05-01,広瀬通,六丁の目,463,256,79,76,3,0,0,0,0,0,4,0,173,0,207,177,0,23,0,4,3,0
2018-05-01,広瀬通,荒井,556,288,55,54,1,0,0,0,0,0,4,0,229,0,268,195,3,44,0,21,5,0
2018-05-01,仙台,泉中央,262494,131298,28077,26373,1704,0,0,0,0,0,1456,0,101764,1,131196,73509,9172,36193,9,8675,3638,0
2018-05-01,仙台,八乙女,71784,32977,7272,6881,391,0,0,0,0,0,460,0,25244,1,38807,26317,1094,8200,1,2383,812,0
2018-05-01,仙台,黒松,36566,15833,2859,2683,176,0,0,0,0,0,170,0,12803,1,20733,14648,413,2935,1,1953,783,0
2018-05-01,仙台,旭ヶ丘,64805,31874,9318,8491,827,0,0,0,0,0,655,0,21900,1,32931,21207,337,5525,2,4041,1819,0
2018-05-01,仙台,台原,41207,19035,3654,3369,285,0,0,0,0,0,140,0,15241,0,22172,14996,420,4073,2,1588,1093,0
2018-05-01,仙台,北仙台,36561,18707,3987,3787,200,0,0,0,0,0,196,0,14524,0,17854,11694,350,3325,0,1421,1064,0
2018-05-01,仙台,北四番丁,56933,34087,6620,6344,276,0,0,0,0,0,181,0,27284,2,22846,18170,1456,1800,35,965,420,0
2018-05-01,仙台,勾当台公園,85059,59608,14171,13212,959,0,0,0,0,0,669,0,44766,2,25451,19914,449,1574,9,2590,915,0
2018-05-01,仙台,広瀬通,16029,11157,3498,3293,205,0,0,0,0,0,221,0,7438,0,4872,2781,238,1424,2,198,229,0
2018-05-01,仙台,五橋,27551,15596,3729,3526,203,0,0,0,0,0,127,0,11740,0,11955,6016,924,2846,2,1475,692,0
2018-05-01,仙台,愛宕橋,20769,11274,2319,2255,64,0,0,0,0,0,80,0,8875,0,9495,6266,756,856,0,1259,358,0
2018-05-01,仙台,河原町,55090,27810,5445,5133,312,0,0,0,0,0,123,0,22242,0,27280,20341,1069,2318,2,2474,1076,0
2018-05-01,仙台,長町一丁目,37534,17118,3549,3300,249,0,0,0,0,0,144,0,13425,0,20416,14414,726,2702,1,1872,701,0
2018-05-01,仙台,長町,46249,18827,4438,3966,472,0,0,0,0,0,372,0,14016,1,27422,15549,152,3639,7,5756,2319,0
2018-05-01,仙台,長町南,113307,59971,14668,13446,1222,0,0,0,0,0,758,0,44545,0,53336,35833,1033,7212,1,6507,2750,0
2018-05-01,仙台,富沢,67308,29807,5850,5434,416,0,0,0,0,0,449,0,23508,0,37501,28926,202,5998,9,1613,753,0
2018-05-01,仙台,八木山動物公園,60642,30458,9685,8114,1571,0,0,0,0,0,900,0,19871,2,30184,8822,1106,16470,8,2592,1186,0
2018-05-01,仙台,青葉山,28638,10976,1522,1418,104,0,0,0,0,0,75,0,9379,0,17662,3131,1306,12815,1,263,146,0
2018-05-01,仙台,川内,28336,15671,2828,2744,84,0,0,0,0,0,84,0,12759,0,12665,4186,2174,5812,1,320,172,0
2018-05-01,仙台,国際センター,42038,30361,7308,7046,262,0,0,0,0,0,477,0,22576,0,11677,1295,7142,2658,4,461,117,0
2018-05-01,仙台,大町西公園,17373,12014,2424,2257,167,0,0,0,0,0,105,0,9485,0,5359,2956,309,1155,2,761,176,0
2018-05-01,仙台,青葉通一番町,19015,12588,2899,2723,176,0,0,0,0,0,278,0,9411,0,6427,2634,290,1994,1,1157,351,0
2018-05-01,仙台,宮城野通,1634,771,204,191,13,0,0,0,0,0,78,0,489,0,863,302,31,286,0,116,128,0
2018-05-01,仙台,連坊,33500,16520,3088,2886,202,0,0,0,0,0,103,0,13329,0,16980,7638,3842,3473,0,1536,491,0
2018-05-01,仙台,薬師堂,60667,29472,5764,5443,321,0,0,0,0,0,202,0,23506,0,31195,14091,8239,4648,1,2890,1326,0
2018-05-01,仙台,卸町,42759,22159,5322,5101,221,0,0,0,0,0,193,0,16643,1,20600,13594,637,4111,3,1469,786,0
2018-05-01,仙台,六丁の目,39430,20258,4744,4482,262,0,0,0,0,0,189,0,15324,1,19172,11856,1533,4382,0,733,668,0
2018-05-01,仙台,荒井,33443,17103,4216,3932,284,0,0,0,0,0,453,0,12434,0,16340,9217,348,4497,27,1358,893,0
2018-05-01,五橋,泉中央,20835,7492,1204,1100,104,0,0,0,0,0,176,0,6111,1,13343,5882,198,6534,0,499,230,0
2018-05-01,五橋,八乙女,5552,2066,248,236,12,0,0,0,0,0,25,0,1793,0,3486,2068,17,1160,0,154,87,0
2018-05-01,五橋,黒松,1894,617,97,94,3,0,0,0,0,0,11,0,509,0,1277,620,0,466,0,115,76,0
2018-05-01,五橋,旭ヶ丘,3634,1284,227,203,24,0,0,0,0,0,21,0,1036,0,2350,1225,0,707,0,274,144,0
2018-05-01,五橋,台原,3123,1339,196,178,18,0,0,0,0,0,20,0,1123,0,1784,957,1,620,0,102,104,0
2018-05-01,五橋,北仙台,5446,2469,338,319,19,0,0,0,0,0,11,0,2120,0,2977,1868,22,777,0,205,105,0
2018-05-01,五橋,北四番丁,6725,4037,633,530,103,0,0,0,0,0,12,0,3392,0,2688,1779,116,400,0,272,121,0
2018-05-01,五橋,勾当台公園,15228,9678,1799,1651,148,0,0,0,0,0,69,0,7810,0,5550,4076,61,414,0,808,191,0
2018-05-01,五橋,広瀬通,8704,5423,1046,1012,34,0,0,0,0,0,31,0,4346,0,3281,1902,44,987,0,240,108,0
2018-05-01,五橋,仙台,27528,14773,3506,3268,238,0,0,0,0,0,141,0,11126,0,12755,5766,794,3957,1,1422,815,0
2018-05-01,五橋,愛宕橋,287,113,34,31,3,0,0,0,0,0,6,0,73,0,174,80,0,22,1,23,48,0
2018-05-01,五橋,河原町,4881,2063,343,315,28,0,0,0,0,0,3,0,1717,0,2818,2090,169,341,0,137,81,0
2018-05-01,五橋,長町一丁目,5648,3401,450,437,13,0,0,0,0,0,18,0,2933,0,2247,1478,19,360,0,280,110,0
2018-05-01,五橋,長町,13316,7254,1218,1099,119,0,0,0,0,0,25,0,6011,0,6062,3725,252,951,0,848,286,0
2018-05-01,五橋,長町南,15240,6944,1056,964,92,0,0,0,0,0,70,0,5818,0,8296,5428,196,1436,0,829,407,0
2018-05-01,五橋,富沢,9898,4818,568,515,53,0,0,0,0,0,24,0,4226,0,5080,3764,21,1050,0,173,72,0
2018-05-01,五橋,八木山動物公園,646,263,39,31,8,0,0,0,0,0,15,0,209,0,383,200,0,100,0,63,20,0
2018-05-01,五橋,青葉山,844,297,41,41,0,0,0,0,0,0,1,0,255,0,547,143,68,324,0,12,0,0
2018-05-01,五橋,川内,562,217,36,35,1,0,0,0,0,0,2,0,179,0,345,61,54,227,0,3,0,0
2018-05-01,五橋,国際センター,594,423,59,56,3,0,0,0,0,0,5,0,359,0,171,8,88,56,0,18,1,0
2018-05-01,五橋,大町西公園,344,260,31,30,1,0,0,0,0,0,3,0,226,0,84,58,2,5,0,12,7,0
2018-05-01,五橋,青葉通一番町,785,468,66,62,4,0,0,0,0,0,9,0,393,0,317,146,7,21,0,104,39,0
2018-05-01,五橋,宮城野通,131,88,19,17,2,0,0,0,0,0,5,0,64,0,43,24,5,1,0,8,5,0
2018-05-01,五橋,連坊,123,64,11,10,1,0,0,0,0,0,1,0,52,0,59,3,5,39,0,8,4,0
2018-05-01,五橋,薬師堂,937,476,33,32,1,0,0,0,0,0,3,0,440,0,461,215,105,67,0,33,41,0
2018-05-01,五橋,卸町,822,318,44,42,2,0,0,0,0,0,7,0,267,0,504,331,21,78,0,40,34,0
2018-05-01,五橋,六丁の目,559,243,47,33,14,0,0,0,0,0,5,0,191,0,316,221,0,83,0,7,5,0
2018-05-01,五橋,荒井,645,178,37,30,7,0,0,0,0,0,13,0,128,0,467,343,0,76,0,33,15,0
2018-05-01,愛宕橋,泉中央,5228,1949,497,395,102,0,0,0,0,0,63,0,1389,0,3279,1271,22,1687,0,211,88,0
2018-05-01,愛宕橋,八乙女,1304,373,48,47,1,0,0,0,0,0,7,0,318,0,931,510,1,277,0,49,94,0
2018-05-01,愛宕橋,黒松,490,94,11,8,3,0,0,0,0,0,4,0,79,0,396,188,0,141,0,46,21,0
2018-05-01,愛宕橋,旭ヶ丘,1015,371,50,42,8,0,0,0,0,0,10,0,311,0,644,324,0,154,0,123,43,0
2018-05-01,愛宕橋,台原,804,295,58,57,1,0,0,0,0,0,2,0,235,0,509,401,0,40,0,58,10,0
2018-05-01,愛宕橋,北仙台,1591,564,84,83,1,0,0,0,0,0,10,0,470,0,1027,613,41,180,0,125,68,0
2018-05-01,愛宕橋,北四番丁,2368,1285,201,194,7,0,0,0,0,0,10,0,1074,0,1083,864,21,67,0,116,15,0
2018-05-01,愛宕橋,勾当台公園,7385,3723,634,601,33,0,0,0,0,0,30,0,3059,0,3662,2863,14,87,0,612,86,0
2018-05-01,愛宕橋,広瀬通,5827,3402,705,689,16,0,0,0,0,0,18,0,2679,0,2425,1905,10,222,0,200,88,0
2018-05-01,愛宕橋,仙台,21552,12373,2556,2450,106,0,0,0,0,0,76,0,9741,0,9179,5868,624,893,0,1338,456,0
2018-05-01,愛宕橋,五橋,332,136,28,26,2,0,0,0,0,0,15,0,93,0,196,86,2,21,0,36,51,0
2018-05-01,愛宕橋,河原町,580,219,49,44,5,0,0,0,0,0,7,0,163,0,361,162,24,95,1,52,27,0
2018-05-01,愛宕橋,長町一丁目,1528,772,163,144,19,0,0,0,0,0,8,0,601,0,756,378,4,101,0,177,96,0
2018-05-01,愛宕橋,長町,5770,2859,502,469,33,0,0,0,0,0,6,0,2351,0,2911,1385,572,398,2,392,162,0
2018-05-01,愛宕橋,長町南,4539,2118,433,378,55,0,0,0,0,0,21,0,1664,0,2421,1325,52,348,0,481,215,0
2018-05-01,愛宕橋,富沢,1773,782,93,89,4,0,0,0,0,0,6,0,683,0,991,638,3,279,0,55,16,0
2018-05-01,愛宕橋,八木山動物公園,201,79,13,10,3,0,0,0,0,0,14,0,52,0,122,66,0,27,0,16,13,0
2018-05-01,愛宕橋,青葉山,622,213,45,45,0,0,0,0,0,0,1,0,167,0,409,125,19,249,0,16,0,0
