年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2019,5,北四番丁,勾当台公園,4267,1945,360,314,0,0,0,0,0,68,0,1517,0,2322,1584,30,131,0,480,97,0
2019,5,北四番丁,広瀬通,9576,5062,912,850,0,0,0,0,0,69,0,4081,0,4514,3557,78,446,0,264,169,0
2019,5,北四番丁,仙台,55699,31462,5576,5297,0,0,0,0,0,165,0,25721,0,24237,19473,1361,1686,4,959,754,0
2019,5,北四番丁,五橋,6582,3600,490,437,0,0,0,0,0,11,0,3099,0,2982,1713,230,488,0,443,108,0
2019,5,北四番丁,愛宕橋,1877,943,149,145,0,0,0,0,0,5,0,789,0,934,669,13,92,0,103,57,0
2019,5,北四番丁,河原町,4478,2064,223,213,0,0,0,0,0,3,0,1838,0,2414,1854,9,161,0,185,205,0
2019,5,北四番丁,長町一丁目,4469,1978,222,203,0,0,0,0,0,7,0,1749,0,2491,1732,0,323,1,304,131,0
2019,5,北四番丁,長町,12918,6443,982,866,0,0,0,0,0,63,0,5398,0,6475,4382,35,675,11,956,416,0
2019,5,北四番丁,長町南,11185,4784,731,651,0,0,0,0,0,43,0,4010,0,6401,4342,31,860,1,608,559,0
2019,5,北四番丁,富沢,7592,2653,337,316,0,0,0,0,0,15,0,2301,0,4939,4150,1,520,8,174,86,0
2019,5,北四番丁,八木山動物公園,1434,758,123,98,0,0,0,0,0,31,0,604,0,676,424,0,160,0,58,34,0
2019,5,北四番丁,青葉山,1837,673,48,47,0,0,0,0,0,10,0,615,0,1164,332,1,824,0,5,2,0
2019,5,北四番丁,川内,1108,499,62,61,0,0,0,0,0,4,0,433,0,609,144,43,407,0,8,7,0
2019,5,北四番丁,国際センター,720,566,75,70,0,0,0,0,0,20,0,471,0,154,28,31,53,1,36,5,0
2019,5,北四番丁,大町西公園,399,267,21,19,0,0,0,0,0,6,0,240,0,132,88,0,9,0,27,8,0
2019,5,北四番丁,青葉通一番町,531,308,24,21,0,0,0,0,0,13,0,271,0,223,133,0,20,0,30,40,0
2019,5,北四番丁,宮城野通,954,548,80,78,0,0,0,0,0,10,0,458,0,406,313,0,20,0,60,13,0
2019,5,北四番丁,連坊,1426,714,64,62,0,0,0,0,0,2,0,648,0,712,349,136,87,0,108,32,0
2019,5,北四番丁,薬師堂,2321,1083,154,152,0,0,0,0,0,2,0,927,0,1238,698,245,148,0,83,64,0
2019,5,北四番丁,卸町,1475,653,72,65,0,0,0,0,0,10,0,571,0,822,651,22,57,0,48,44,0
2019,5,北四番丁,六丁の目,1451,577,76,73,0,0,0,0,0,10,0,491,0,874,781,0,61,0,9,23,0
2019,5,北四番丁,荒井,1240,485,66,63,0,0,0,0,0,12,0,407,0,755,632,0,35,12,26,50,0
2019,5,勾当台公園,泉中央,84456,39554,6725,5833,0,0,0,0,0,796,0,32031,2,44902,33790,221,2497,2,6694,1698,0
2019,5,勾当台公園,八乙女,27336,11708,2102,1820,0,0,0,0,0,234,0,9372,0,15628,12910,3,622,0,1780,313,0
2019,5,勾当台公園,黒松,15078,6155,842,760,0,0,0,0,0,109,0,5204,0,8923,6736,17,349,0,1547,274,0
2019,5,勾当台公園,旭ヶ丘,27788,11916,2244,1892,0,0,0,0,0,226,0,9446,0,15872,10756,24,625,0,3651,816,0
2019,5,勾当台公園,台原,26246,14039,1998,1843,0,0,0,0,0,108,0,11933,0,12207,7993,176,727,0,2795,516,0
2019,5,勾当台公園,北仙台,29759,16511,2918,2647,0,0,0,0,0,158,0,13435,0,13248,9623,120,658,1,2117,729,0
2019,5,勾当台公園,北四番丁,4385,2068,401,341,0,0,0,0,0,81,0,1586,0,2317,1449,37,161,0,528,142,0
2019,5,勾当台公園,広瀬通,2721,1131,288,264,0,0,0,0,0,125,0,718,0,1590,1169,5,118,1,156,141,0
2019,5,勾当台公園,仙台,75394,48685,11106,10306,0,0,0,0,0,891,0,36687,1,26709,21200,423,1404,5,2648,1029,0
2019,5,勾当台公園,五橋,10603,6151,971,892,0,0,0,0,0,70,0,5110,0,4452,3070,93,402,0,718,169,0
2019,5,勾当台公園,愛宕橋,4915,2453,423,392,0,0,0,0,0,28,0,2002,0,2462,1738,3,62,0,602,57,0
2019,5,勾当台公園,河原町,10998,5204,957,826,0,0,0,0,0,32,0,4215,0,5794,4580,33,162,0,762,257,0
2019,5,勾当台公園,長町一丁目,9165,3801,575,513,0,0,0,0,0,50,0,3176,0,5364,4313,0,205,0,622,224,0
2019,5,勾当台公園,長町,28804,14282,2340,1975,0,0,0,0,0,176,0,11766,0,14522,10968,22,428,6,2413,685,0
2019,5,勾当台公園,長町南,31662,15167,2613,2229,0,0,0,0,0,179,0,12374,1,16495,12646,3,415,0,2729,702,0
2019,5,勾当台公園,富沢,19138,7421,1063,890,0,0,0,0,0,100,0,6258,0,11717,10529,0,331,3,643,211,0
2019,5,勾当台公園,八木山動物公園,2137,962,182,134,0,0,0,0,0,82,0,698,0,1175,831,0,54,0,237,53,0
2019,5,勾当台公園,青葉山,581,345,34,34,0,0,0,0,0,16,0,295,0,236,59,47,85,0,23,22,0
2019,5,勾当台公園,川内,1112,368,33,29,0,0,0,0,0,16,0,319,0,744,642,25,49,0,12,16,0
2019,5,勾当台公園,国際センター,1056,834,192,176,0,0,0,0,0,75,0,567,0,222,110,4,66,0,35,7,0
2019,5,勾当台公園,大町西公園,337,223,31,29,0,0,0,0,0,20,0,172,0,114,28,2,13,0,59,12,0
2019,5,勾当台公園,青葉通一番町,323,187,37,35,0,0,0,0,0,28,0,122,0,136,45,2,17,0,54,18,0
2019,5,勾当台公園,宮城野通,1243,890,173,160,0,0,0,0,0,30,0,687,0,353,204,0,8,0,78,63,0
2019,5,勾当台公園,連坊,2967,1409,153,134,0,0,0,0,0,5,0,1251,0,1558,1221,21,34,0,185,97,0
2019,5,勾当台公園,薬師堂,4255,2382,305,261,0,0,0,0,0,26,0,2051,0,1873,1261,10,63,1,399,139,0
2019,5,勾当台公園,卸町,2973,1525,305,275,0,0,0,0,0,58,0,1162,0,1448,1158,2,41,0,203,44,0
2019,5,勾当台公園,六丁の目,2267,1034,140,123,0,0,0,0,0,36,0,858,0,1233,1102,0,38,0,56,37,0
2019,5,勾当台公園,荒井,3161,1337,246,194,0,0,0,0,0,55,0,1036,0,1824,1599,0,31,5,132,57,0
2019,5,広瀬通,泉中央,68823,33820,5491,5130,0,0,0,0,0,470,0,27857,2,35003,24259,692,5904,0,3279,869,0
2019,5,広瀬通,八乙女,20264,9630,1380,1280,0,0,0,0,0,135,0,8115,0,10634,8229,22,1268,0,843,272,0
2019,5,広瀬通,黒松,12235,5090,679,619,0,0,0,0,0,66,0,4345,0,7145,5515,34,680,0,696,220,0
2019,5,広瀬通,旭ヶ丘,19726,9054,1608,1458,0,0,0,0,0,241,0,7205,0,10672,7662,39,971,2,1612,386,0
2019,5,広瀬通,台原,13426,5706,881,835,0,0,0,0,0,48,0,4777,0,7720,5829,52,756,0,696,387,0
2019,5,広瀬通,北仙台,21967,12331,2086,1996,0,0,0,0,0,64,0,10181,0,9636,7392,142,909,0,795,398,0
2019,5,広瀬通,北四番丁,7166,3973,802,757,0,0,0,0,0,54,0,3117,0,3193,2448,52,325,1,244,123,0
2019,5,広瀬通,勾当台公園,2101,1023,223,207,0,0,0,0,0,96,0,704,0,1078,685,12,107,0,150,124,0
2019,5,広瀬通,仙台,13083,8959,2538,2324,0,0,0,0,0,248,0,6173,0,4124,2556,215,912,0,200,241,0
2019,5,広瀬通,五橋,5092,3258,676,643,0,0,0,0,0,28,0,2554,0,1834,1213,66,312,0,148,95,0
2019,5,広瀬通,愛宕橋,3776,2205,455,432,0,0,0,0,0,16,0,1734,0,1571,1185,4,118,0,175,89,0
2019,5,広瀬通,河原町,9913,5387,978,936,0,0,0,0,0,25,0,4384,0,4526,3675,88,329,0,327,107,0
2019,5,広瀬通,長町一丁目,7514,3754,524,492,0,0,0,0,0,23,0,3207,0,3760,2985,7,444,0,219,105,0
2019,5,広瀬通,長町,18907,10336,2215,2041,0,0,0,0,0,112,0,8009,0,8571,6079,76,1137,3,948,328,0
2019,5,広瀬通,長町南,23047,11740,2196,2017,0,0,0,0,0,103,0,9441,0,11307,8750,95,953,0,1025,484,0
2019,5,広瀬通,富沢,16261,6872,911,843,0,0,0,0,0,61,0,5900,0,9389,7920,0,1090,3,242,134,0
2019,5,広瀬通,八木山動物公園,488,349,86,79,0,0,0,0,0,30,0,233,0,139,58,0,43,0,29,9,0
2019,5,広瀬通,青葉山,69,43,10,10,0,0,0,0,0,2,0,31,0,26,2,0,6,0,17,1,0
2019,5,広瀬通,川内,88,60,11,11,0,0,0,0,0,7,0,42,0,28,4,0,19,0,4,1,0
2019,5,広瀬通,国際センター,628,588,124,119,0,0,0,0,0,30,0,434,0,40,1,10,21,0,6,2,0
2019,5,広瀬通,大町西公園,96,59,10,10,0,0,0,0,0,9,0,40,0,37,13,0,3,0,19,2,0
2019,5,広瀬通,青葉通一番町,49,36,3,3,0,0,0,0,0,8,0,25,0,13,3,0,3,0,4,3,0
2019,5,広瀬通,宮城野通,279,210,57,48,0,0,0,0,0,11,0,142,0,69,42,0,4,0,12,11,0
2019,5,広瀬通,連坊,695,352,75,74,0,0,0,0,0,1,0,276,0,343,257,31,43,0,9,3,0
2019,5,広瀬通,薬師堂,962,564,109,108,0,0,0,0,0,7,0,448,0,398,322,1,17,0,25,33,0
2019,5,広瀬通,卸町,932,492,94,87,0,0,0,0,0,6,0,392,0,440,304,56,57,0,9,14,0
2019,5,広瀬通,六丁の目,449,269,54,51,0,0,0,0,0,2,0,213,0,180,112,0,59,0,4,5,0
2019,5,広瀬通,荒井,552,331,52,51,0,0,0,0,0,11,0,268,0,221,155,9,35,0,16,6,0
2019,5,仙台,泉中央,260217,133958,26156,24254,0,0,0,0,0,1770,0,106028,4,126259,70279,7787,35337,2,9120,3734,0
2019,5,仙台,八乙女,72606,33555,6752,6279,0,0,0,0,0,504,0,26297,2,39051,26377,1211,8028,1,2598,836,0
2019,5,仙台,黒松,36712,16256,2818,2611,0,0,0,0,0,194,0,13244,0,20456,14122,460,3101,0,1983,790,0
2019,5,仙台,旭ヶ丘,64845,32013,9059,8141,0,0,0,0,0,603,0,22351,0,32832,21066,440,5356,3,4043,1924,0
2019,5,仙台,台原,40981,18976,3476,3235,0,0,0,0,0,136,0,15364,0,22005,14757,429,3988,0,1722,1109,0
2019,5,仙台,北仙台,37589,18928,3390,3229,0,0,0,0,0,254,0,15284,0,18661,12014,384,3628,1,1498,1136,0
2019,5,仙台,北四番丁,56498,33897,5775,5495,0,0,0,0,0,189,0,27931,2,22601,17915,1574,1595,25,1035,457,0
2019,5,仙台,勾当台公園,85999,60450,12824,12026,0,0,0,0,0,858,0,46763,5,25549,19710,477,1686,6,2746,924,0
2019,5,仙台,広瀬通,16436,11745,3093,2891,0,0,0,0,0,257,0,8395,0,4691,2563,277,1336,1,202,312,0
2019,5,仙台,五橋,26986,15824,3408,3202,0,0,0,0,0,154,0,12262,0,11162,5539,859,2475,1,1475,813,0
2019,5,仙台,愛宕橋,21163,11955,2389,2275,0,0,0,0,0,103,0,9463,0,9208,5965,625,862,1,1382,373,0
2019,5,仙台,河原町,55902,28720,5552,5209,0,0,0,0,0,156,0,23012,0,27182,20396,1069,2086,0,2679,952,0
2019,5,仙台,長町一丁目,38764,18267,3271,3025,0,0,0,0,0,169,0,14827,0,20497,14403,707,2828,0,1883,676,0
2019,5,仙台,長町,55465,27109,7136,6408,0,0,0,0,0,656,0,19317,0,28356,15792,203,3774,12,6152,2423,0
2019,5,仙台,長町南,113648,60274,13455,12137,0,0,0,0,0,906,0,45911,2,53374,35906,930,6870,0,6564,3104,0
2019,5,仙台,富沢,69922,30565,5406,4982,0,0,0,0,0,470,0,24688,1,39357,30351,193,6274,10,1718,811,0
2019,5,仙台,八木山動物公園,65291,34557,11187,8986,0,0,0,0,0,1019,0,22345,6,30734,8801,1115,16722,3,2898,1195,0
2019,5,仙台,青葉山,29431,11386,1229,1179,0,0,0,0,0,96,0,10061,0,18045,3571,1473,12569,0,249,183,0
2019,5,仙台,川内,26472,14546,2122,2034,0,0,0,0,0,134,0,12290,0,11926,4160,2096,5162,3,347,158,0
2019,5,仙台,国際センター,49691,36717,8290,7926,0,0,0,0,0,651,0,27776,0,12974,1671,7160,3269,3,701,170,0
2019,5,仙台,大町西公園,19576,13757,2531,2285,0,0,0,0,0,176,0,11050,0,5819,2746,452,1464,1,945,211,0
2019,5,仙台,青葉通一番町,21197,14483,3151,2914,0,0,0,0,0,312,0,11019,1,6714,2665,272,1956,3,1343,475,0
2019,5,仙台,宮城野通,1847,967,230,212,0,0,0,0,0,69,0,668,0,880,327,26,291,0,128,108,0
2019,5,仙台,連坊,35321,16650,2837,2680,0,0,0,0,0,113,0,13700,0,18671,8570,4308,3485,0,1780,528,0
2019,5,仙台,薬師堂,62061,29608,5473,5173,0,0,0,0,0,225,0,23908,2,32453,14820,8198,5047,1,3060,1327,0
2019,5,仙台,卸町,48535,25263,5244,4938,0,0,0,0,0,260,0,19758,1,23272,15439,619,4383,0,1852,979,0
2019,5,仙台,六丁の目,42693,21843,4809,4504,0,0,0,0,0,215,0,16819,0,20850,12718,1948,4606,0,789,789,0
2019,5,仙台,荒井,36647,19812,4352,4025,0,0,0,0,0,521,0,14938,1,16835,9992,268,4239,19,1340,977,0
2019,5,五橋,泉中央,19499,7320,1235,1187,0,0,0,0,0,158,0,5927,0,12179,5530,239,5583,0,572,255,0
2019,5,五橋,八乙女,5186,2004,279,258,0,0,0,0,0,20,0,1705,0,3182,2043,21,847,0,187,84,0
2019,5,五橋,黒松,1793,609,52,50,0,0,0,0,0,10,0,547,0,1184,573,0,454,0,67,90,0
2019,5,五橋,旭ヶ丘,3261,1229,195,157,0,0,0,0,0,7,0,1027,0,2032,1035,0,602,0,231,164,0
2019,5,五橋,台原,2931,1262,163,158,0,0,0,0,0,7,0,1092,0,1669,823,12,594,0,164,76,0
2019,5,五橋,北仙台,5095,2358,395,368,0,0,0,0,0,15,0,1948,0,2737,1646,27,764,0,222,78,0
2019,5,五橋,北四番丁,6214,3507,408,357,0,0,0,0,0,10,0,3089,0,2707,1696,166,354,0,365,126,0
2019,5,五橋,勾当台公園,14794,9333,1595,1474,0,0,0,0,0,87,0,7651,0,5461,3950,70,377,0,870,194,0
2019,5,五橋,広瀬通,7988,5149,1010,970,0,0,0,0,0,35,0,4104,0,2839,1681,76,699,0,265,118,0
2019,5,五橋,仙台,26565,14556,3162,2934,0,0,0,0,0,135,0,11259,0,12009,5589,733,3298,1,1438,950,0
2019,5,五橋,愛宕橋,279,105,16,16,0,0,0,0,0,5,0,84,0,174,82,11,24,0,23,34,0
2019,5,五橋,河原町,4825,1965,332,305,0,0,0,0,0,16,0,1617,0,2860,2083,102,379,0,152,144,0
2019,5,五橋,長町一丁目,5952,3318,413,397,0,0,0,0,0,18,0,2887,0,2634,1756,40,412,0,336,90,0
2019,5,五橋,長町,15454,8293,1359,1216,0,0,0,0,0,34,0,6900,0,7161,4859,260,838,0,870,334,0
2019,5,五橋,長町南,13822,6193,887,818,0,0,0,0,0,54,0,5252,0,7629,5053,175,1189,0,749,463,0
2019,5,五橋,富沢,9110,4369,352,323,0,0,0,0,0,20,0,3997,0,4741,3659,24,803,0,175,80,0
2019,5,五橋,八木山動物公園,679,262,40,31,0,0,0,0,0,12,0,210,0,417,201,0,131,0,52,33,0
2019,5,五橋,青葉山,983,457,21,21,0,0,0,0,0,4,0,432,0,526,149,60,305,0,11,1,0
2019,5,五橋,川内,444,180,30,30,0,0,0,0,0,5,0,145,0,264,58,41,159,0,5,1,0
2019,5,五橋,国際センター,523,383,61,54,0,0,0,0,0,17,0,305,0,140,16,60,34,0,21,9,0
2019,5,五橋,大町西公園,301,250,25,24,0,0,0,0,0,6,0,219,0,51,21,0,7,0,16,7,0
2019,5,五橋,青葉通一番町,779,476,81,77,0,0,0,0,0,15,0,380,0,303,152,1,16,0,91,43,0
2019,5,五橋,宮城野通,129,73,17,14,0,0,0,0,0,6,0,50,0,56,15,20,4,0,15,2,0
2019,5,五橋,連坊,130,59,18,15,0,0,0,0,0,0,0,41,0,71,21,0,34,0,13,3,0
2019,5,五橋,薬師堂,805,404,56,52,0,0,0,0,0,7,0,341,0,401,214,87,43,0,30,27,0
2019,5,五橋,卸町,869,369,54,41,0,0,0,0,0,3,0,312,0,500,306,46,71,0,52,25,0
2019,5,五橋,六丁の目,447,224,21,21,0,0,0,0,0,8,0,195,0,223,106,0,93,0,17,7,0
2019,5,五橋,荒井,513,139,28,25,0,0,0,0,0,9,0,102,0,374,257,0,67,0,29,21,0
2019,5,愛宕橋,泉中央,5432,2300,548,444,0,0,0,0,0,69,0,1683,0,3132,1396,16,1420,0,223,77,0
2019,5,愛宕橋,八乙女,1143,367,83,81,0,0,0,0,0,10,0,274,0,776,435,0,200,0,69,72,0
2019,5,愛宕橋,黒松,477,111,8,7,0,0,0,0,0,10,0,93,0,366,229,0,85,0,46,6,0
2019,5,愛宕橋,旭ヶ丘,914,276,57,50,0,0,0,0,0,9,0,210,0,638,287,0,154,0,143,54,0
2019,5,愛宕橋,台原,834,287,42,39,0,0,0,0,0,3,0,242,0,547,277,0,162,0,89,19,0
2019,5,愛宕橋,北仙台,1514,600,102,102,0,0,0,0,0,6,0,492,0,914,565,28,165,0,113,43,0
2019,5,愛宕橋,北四番丁,2396,1232,173,171,0,0,0,0,0,10,0,1049,0,1164,905,19,84,0,116,40,0
2019,5,愛宕橋,勾当台公園,6774,3475,618,588,0,0,0,0,0,26,0,2831,0,3299,2367,30,117,0,695,90,0
2019,5,愛宕橋,広瀬通,5593,3448,768,737,0,0,0,0,0,18,0,2662,0,2145,1635,2,163,0,218,127,0
2019,5,愛宕橋,仙台,21688,12712,2603,2486,0,0,0,0,0,93,0,10016,0,8976,5724,553,817,0,1400,482,0
2019,5,愛宕橋,五橋,317,127,18,17,0,0,0,0,0,14,0,95,0,190,116,3,15,0,30,26,0
2019,5,愛宕橋,河原町,664,258,34,27,0,0,0,0,0,12,0,212,0,406,185,15,97,1,74,34,0
2019,5,愛宕橋,長町一丁目,1538,692,125,117,0,0,0,0,0,11,0,556,0,846,450,13,82,0,193,108,0
2019,5,愛宕橋,長町,6938,3264,508,462,0,0,0,0,0,27,0,2729,0,3674,1671,766,515,0,537,185,0
2019,5,愛宕橋,長町南,4171,2064,388,352,0,0,0,0,0,30,0,1646,0,2107,1102,20,266,1,517,201,0
2019,5,愛宕橋,富沢,1862,831,137,132,0,0,0,0,0,6,0,688,0,1031,663,0,281,0,64,23,0
2019,5,愛宕橋,八木山動物公園,184,126,36,27,0,0,0,0,0,3,0,87,0,58,32,0,5,0,16,5,0
2019,5,愛宕橋,青葉山,541,245,20,20,0,0,0,0,0,0,0,225,0,296,119,15,151,0,11,0,0
2019,5,愛宕橋,川内,322,122,5,5,0,0,0,0,0,0,0,117,0,200,81,6,108,0,4,1,0
2019,5,愛宕橋,国際センター,327,191,26,26,0,0,0,0,0,2,0,163,0,136,32,45,39,0,16,4,0
2019,5,愛宕橋,大町西公園,296,246,17,16,0,0,0,0,0,3,0,226,0,50,19,0,5,0,23,3,0
2019,5,愛宕橋,青葉通一番町,979,467,53,50,0,0,0,0,0,5,0,409,0,512,277,7,5,0,181,42,0
2019,5,愛宕橋,宮城野通,128,102,8,8,0,0,0,0,0,5,0,89,0,26,0,0,4,0,21,1,0
2019,5,愛宕橋,連坊,65,30,8,8,0,0,0,0,0,1,0,21,0,35,2,0,0,0,32,1,0
2019,5,愛宕橋,薬師堂,302,119,36,36,0,0,0,0,0,5,0,78,0,183,80,73,3,0,20,7,0
2019,5,愛宕橋,卸町,406,219,39,37,0,0,0,0,0,5,0,175,0,187,145,0,25,0,14,3,0
2019,5,愛宕橋,六丁の目,286,133,39,38,0,0,0,0,0,2,0,92,0,153,122,0,13,0,13,5,0
2019,5,愛宕橋,荒井,233,85,13,11,0,0,0,0,0,2,0,70,0,148,116,0,13,0,18,1,0
2019,5,河原町,泉中央,7850,3096,448,409,0,0,0,0,0,116,0,2532,0,4754,2382,24,1842,0,321,185,0
2019,5,河原町,八乙女,1716,718,81,78,0,0,0,0,0,21,0,616,0,998,576,0,314,0,73,35,0
2019,5,河原町,黒松,733,298,47,45,0,0,0,0,0,5,0,246,0,435,272,0,57,0,78,28,0
2019,5,河原町,旭ヶ丘,1186,627,75,57,0,0,0,0,0,15,0,537,0,559,280,13,66,0,153,47,0
2019,5,河原町,台原,1452,556,81,72,0,0,0,0,0,6,0,469,0,896,475,0,187,0,99,135,0
2019,5,河原町,北仙台,3043,1293,186,176,0,0,0,0,0,15,0,1092,0,1750,1094,43,323,0,182,108,0
2019,5,河原町,北四番丁,5215,2459,263,243,0,0,0,0,0,10,0,2186,0,2756,2165,12,154,1,261,163,0
2019,5,河原町,勾当台公園,14899,7589,1457,1244,0,0,0,0,0,51,0,6081,0,7310,5901,52,223,0,883,251,0
2019,5,河原町,広瀬通,13447,7802,1385,1323,0,0,0,0,0,26,0,6391,0,5645,4649,102,310,0,474,110,0
2019,5,河原町,仙台,52594,27941,5353,5064,0,0,0,0,0,153,0,22434,1,24653,18342,970,1735,2,2458,1146,0
2019,5,河原町,五橋,6557,2892,452,408,0,0,0,0,0,16,0,2424,0,3665,2694,81,544,0,159,187,0
2019,5,河原町,愛宕橋,537,237,49,43,0,0,0,0,0,8,0,180,0,300,107,10,65,0,89,29,0
2019,5,河原町,長町一丁目,1096,573,130,87,0,0,0,0,0,14,0,429,0,523,174,0,30,0,199,120,0
2019,5,河原町,長町,7792,4434,962,851,0,0,0,0,0,23,0,3448,1,3358,1768,102,309,0,792,387,0
2019,5,河原町,長町南,8644,4715,965,805,0,0,0,0,0,41,0,3709,0,3929,1986,51,323,0,1087,482,0
2019,5,河原町,富沢,2420,1096,124,117,0,0,0,0,0,11,0,961,0,1324,940,0,122,0,209,53,0
2019,5,河原町,八木山動物公園,492,316,108,68,0,0,0,0,0,10,0,198,0,176,34,0,100,0,35,7,0
2019,5,河原町,青葉山,697,166,9,9,0,0,0,0,0,3,0,154,0,531,277,0,208,0,26,20,0
2019,5,河原町,川内,280,121,19,19,0,0,0,0,0,2,0,100,0,159,53,0,79,0,9,18,0
2019,5,河原町,国際センター,585,345,55,50,0,0,0,0,0,6,0,284,0,240,44,84,76,0,31,5,0
2019,5,河原町,大町西公園,434,221,22,19,0,0,0,0,0,3,0,196,0,213,172,0,9,0,31,1,0
2019,5,河原町,青葉通一番町,1972,1119,140,130,0,0,0,0,0,12,0,967,0,853,558,2,10,0,247,36,0
2019,5,河原町,宮城野通,492,320,67,61,0,0,0,0,0,2,0,251,0,172,94,0,12,0,30,36,0
2019,5,河原町,連坊,57,36,4,4,0,0,0,0,0,0,0,32,0,21,2,0,0,0,18,1,0
2019,5,河原町,薬師堂,183,107,13,13,0,0,0,0,0,0,0,94,0,76,41,0,1,0,23,11,0
2019,5,河原町,卸町,507,182,10,7,0,0,0,0,0,5,0,167,0,325,234,0,8,0,21,62,0
2019,5,河原町,六丁の目,337,140,30,23,0,0,0,0,0,0,0,110,0,197,163,0,5,0,27,2,0
2019,5,河原町,荒井,321,154,21,19,0,0,0,0,0,17,0,116,0,167,111,0,1,0,28,27,0
2019,5,長町一丁目,泉中央,6451,2936,338,312,0,0,0,0,0,220,0,2378,0,3515,1843,10,1252,0,298,112,0
2019,5,長町一丁目,八乙女,1485,622,94,69,0,0,0,0,0,19,0,509,0,863,548,2,190,0,60,63,0
2019,5,長町一丁目,黒松,632,223,17,15,0,0,0,0,0,12,0,194,0,409,238,0,62,0,42,67,0
2019,5,長町一丁目,旭ヶ丘,1452,531,68,56,0,0,0,0,0,16,0,447,0,921,513,1,192,0,175,40,0
2019,5,長町一丁目,台原,1313,445,49,45,0,0,0,0,0,7,0,389,0,868,413,0,303,0,90,62,0
2019,5,長町一丁目,北仙台,2935,1111,186,174,0,0,0,0,0,15,0,910,0,1824,975,60,556,0,116,117,0
2019,5,長町一丁目,北四番丁,4786,2239,263,246,0,0,0,0,0,12,0,1964,0,2547,1902,0,343,0,226,76,0
2019,5,長町一丁目,勾当台公園,11546,4918,789,699,0,0,0,0,0,53,0,4076,0,6628,5489,2,187,0,664,286,0
2019,5,長町一丁目,広瀬通,9121,4680,718,685,0,0,0,0,0,17,0,3944,1,4441,3675,2,344,0,329,91,0
2019,5,長町一丁目,仙台,39442,19109,3434,3196,0,0,0,0,0,178,0,15497,0,20333,13976,662,2797,0,2119,779,0
2019,5,長町一丁目,五橋,6531,3594,357,329,0,0,0,0,0,12,0,3225,0,2937,1927,65,477,0,337,131,0
2019,5,長町一丁目,愛宕橋,1228,609,87,79,0,0,0,0,0,10,0,512,0,619,321,19,70,0,132,77,0
2019,5,長町一丁目,河原町,1089,548,120,80,0,0,0,0,0,15,0,413,0,541,149,0,36,0,220,136,0
2019,5,長町一丁目,長町,3007,1220,199,177,0,0,0,0,0,55,0,966,0,1787,627,55,115,1,523,466,0
2019,5,長町一丁目,長町南,7479,3584,732,600,0,0,0,0,0,74,0,2778,0,3895,1686,30,444,0,1231,504,0
2019,5,長町一丁目,富沢,2944,1325,169,155,0,0,0,0,0,24,0,1132,0,1619,1129,0,218,0,156,116,0
2019,5,長町一丁目,八木山動物公園,387,220,44,29,0,0,0,0,0,24,0,152,0,167,61,0,70,0,20,16,0
2019,5,長町一丁目,青葉山,709,170,12,10,0,0,0,0,0,2,0,156,0,539,176,0,333,0,30,0,0
2019,5,長町一丁目,川内,394,149,12,12,0,0,0,0,0,1,0,136,0,245,93,29,106,0,15,2,0
2019,5,長町一丁目,国際センター,722,259,33,32,0,0,0,0,0,15,0,211,0,463,87,148,212,0,12,4,0
2019,5,長町一丁目,大町西公園,427,215,19,16,0,0,0,0,0,6,0,190,0,212,181,0,15,0,13,3,0
2019,5,長町一丁目,青葉通一番町,1540,844,132,128,0,0,0,0,0,12,0,700,0,696,385,2,24,0,234,51,0
2019,5,長町一丁目,宮城野通,294,150,29,19,0,0,0,0,0,1,0,120,0,144,85,18,0,0,20,21,0
2019,5,長町一丁目,連坊,298,168,16,13,0,0,0,0,0,2,0,150,0,130,79,11,7,0,20,13,0
2019,5,長町一丁目,薬師堂,541,224,43,42,0,0,0,0,0,2,0,179,0,317,162,19,74,0,39,23,0
2019,5,長町一丁目,卸町,878,346,36,33,0,0,0,0,0,6,0,304,0,532,328,2,131,0,35,36,0
2019,5,長町一丁目,六丁の目,552,266,43,43,0,0,0,0,0,4,0,219,0,286,121,0,139,0,24,2,0
2019,5,長町一丁目,荒井,751,194,51,42,0,0,0,0,0,7,0,136,0,557,266,0,209,0,39,43,0
2019,5,長町,泉中央,23491,10195,2148,1790,0,0,0,0,0,595,0,7452,0,13296,4633,250,6821,1,912,679,0
2019,5,長町,八乙女,6782,2641,597,504,0,0,0,0,0,118,0,1926,0,4141,2180,91,1520,0,243,107,0
2019,5,長町,黒松,1938,848,136,111,0,0,0,0,0,39,0,673,0,1090,653,9,218,0,144,66,0
2019,5,長町,旭ヶ丘,4319,2104,424,341,0,0,0,0,0,76,0,1604,0,2215,993,15,483,0,478,246,0
2019,5,長町,台原,4232,1720,286,248,0,0,0,0,0,29,0,1405,0,2512,1203,0,743,0,310,256,0
2019,5,長町,北仙台,5549,2780,500,447,0,0,0,0,0,48,0,2232,0,2769,1604,1,569,0,359,236,0
2019,5,長町,北四番丁,13270,6536,1007,923,0,0,0,0,0,29,0,5499,1,6734,4827,53,671,6,830,347,0
